input,eval_context,expected_output,output
"What is the difference between the primary, secondary and tertiary sectors?","REFERENCE ANSWER: Primary (natural resources), secondary (manufacturing), tertiary (services). | EXPECTED CITATIONS: Econ Ch.2 §1.1","Primary (natural resources), secondary (manufacturing), tertiary (services).","Primary is farming and mining, secondary is manufacturing, and tertiary is services like trade and banking **(Econ Ch.2 §1.1 — Economics Ch.2: Sectors of the Indian Economy)**."
How do the sectors of the economy relate to a country's development?,"REFERENCE ANSWER: With development, weight shifts from primary to secondary and tertiary sectors. | EXPECTED CITATIONS: Econ Ch.1 §1.1|Econ Ch.2 §1.1","With development, weight shifts from primary to secondary and tertiary sectors.",Economics Chapter 2 explains the sectors of the Indian economy **(Econ Ch.1 §1.1 — Economics Ch.1: Development; Econ Ch.2 §1.1 — Economics Ch.2: Sectors of the Indian Economy)**.
What is the quadratic formula?,REFERENCE ANSWER: Refusal — quadratic equations is not present in the indexed NCERT chapters. | EXPECTED CITATIONS: none — this question is outside the indexed corpus; a refusal is the correct response,Refusal — quadratic equations is not present in the indexed NCERT chapters.,"Sorry, I don't have that in the chapters I was given, so I can't help with it."
What is GDP?,REFERENCE ANSWER: GDP = value of all final goods and services produced in a country in a year; sum of the three sectors. | EXPECTED CITATIONS: Econ Ch.2 §1.2,GDP = value of all final goods and services produced in a country in a year; sum of the three sectors.,"Gross Domestic Product (GDP) is the value of all final goods and services produced within a country during a particular year; it is the sum of production in the primary, secondary and tertiary sectors and, in India, is measured by a central government ministry **(Econ Ch.2 §1.2 — Economics Ch.2: Sectors of the Indian Economy)**."
How did colonialism shape the making of a global world?,REFERENCE ANSWER: Colonialism drew resources and labour from colonies and integrated regions into global trade. | EXPECTED CITATIONS: Hist Ch.3 §2.5,Colonialism drew resources and labour from colonies and integrated regions into global trade.,Colonialism drew raw materials and labour from colonies and tied distant regions into one trading system **(Hist Ch.3 §2.5 — History Ch.3: The Making of a Global World)**.
How are elements arranged in the periodic table?,REFERENCE ANSWER: Refusal — the periodic table is not present in the indexed NCERT chapters. | EXPECTED CITATIONS: none — this question is outside the indexed corpus; a refusal is the correct response,Refusal — the periodic table is not present in the indexed NCERT chapters.,"Sorry, I don't have that in the chapters I was given, so I can't help with it."
What is the difference between the organised and unorganised sectors?,"REFERENCE ANSWER: Organised: registered, secure jobs with benefits. Unorganised: small units, insecure, no benefits. | EXPECTED CITATIONS: Econ Ch.2 §2.1","Organised: registered, secure jobs with benefits. Unorganised: small units, insecure, no benefits.","The organised sector covers enterprises that are registered and follow government rules, giving workers secure jobs with fixed hours and benefits, while the unorganised sector is made up of small, scattered units outside government control with low-paid, insecure jobs and no benefits **(Econ Ch.2 §2.1 — Economics Ch.2: Sectors of the Indian Economy)**."
How did the enclosure movement affect European peasants?,"REFERENCE ANSWER: Enclosures privatised common land, displaced peasants, drove migration to towns and industrial labour. | EXPECTED CITATIONS: Hist Ch.3 §1.3","Enclosures privatised common land, displaced peasants, drove migration to towns and industrial labour.","Enclosures allowed landlords to fence off common lands into private holdings, which displaced many peasants from land they had depended on and pushed them to migrate to towns in search of work, supplying labour for industry."
What were Akbar's main achievements?,REFERENCE ANSWER: Refusal — the Mughal empire and Akbar is not present in the indexed NCERT chapters. | EXPECTED CITATIONS: none — this question is outside the indexed corpus; a refusal is the correct response,Refusal — the Mughal empire and Akbar is not present in the indexed NCERT chapters.,I cannot answer this from your indexed NCERT chapters. This topic may be outside the chapters available here. Check with your teacher or another reference book.
What is the Belgian model of power sharing?,"REFERENCE ANSWER: Belgium: equal ministers for Dutch/French, community government, special status for Brussels. | EXPECTED CITATIONS: Civics Ch.1 §1.1","Belgium: equal ministers for Dutch/French, community government, special status for Brussels.","This is discussed in the chapter, though the exact details depend on the section **(Civics Ch.1 §1.1 — Political Science Ch.1: Power Sharing)**."
What does nationalism mean?,REFERENCE ANSWER: Nationalism = shared identity and political belonging producing nation-states. | EXPECTED CITATIONS: Hist Ch.1 §1,Nationalism = shared identity and political belonging producing nation-states.,Nationalism is a sense of common identity and shared political belonging among a people who see themselves as a nation; the chapter shows how this idea spread in nineteenth-century Europe and gave rise to nation-states with defined territory and shared symbols **(Hist Ch.1 §1 — History Ch.1: The Rise of Nationalism in Europe)**.
What are the rules of English grammar tenses?,REFERENCE ANSWER: Refusal — English grammar and tenses is not present in the indexed NCERT chapters. | EXPECTED CITATIONS: none — this question is outside the indexed corpus; a refusal is the correct response,Refusal — English grammar and tenses is not present in the indexed NCERT chapters.,I cannot answer this from your indexed NCERT chapters. This topic may be outside the chapters available here. Check with your teacher or another reference book.
What was Sri Lanka's majoritarian policy?,"REFERENCE ANSWER: Sri Lanka: Sinhala majority (~74%) majoritarianism (official language, favouring Sinhala/Buddhism); alienated Tamils. | EXPECTED CITATIONS: Civics Ch.1 §1.2","Sri Lanka: Sinhala majority (~74%) majoritarianism (official language, favouring Sinhala/Buddhism); alienated Tamils.","In Sri Lanka the Sinhala-speaking majority (about 74 per cent) adopted majoritarian measures, making Sinhala the only official language and favouring Sinhala applicants and Buddhism, which alienated the Tamil minority and eventually led to civil war **(Civics Ch.1 §1.2 — Political Science Ch.1: Power Sharing)**."
Why is average income not enough to judge development?,"REFERENCE ANSWER: Average income hides distribution; use health, education indicators and HDI too. | EXPECTED CITATIONS: Econ Ch.1 §1.1","Average income hides distribution; use health, education indicators and HDI too.","Average income tells us the income per person but hides how income is shared, so two countries with the same average can be very unequal; that is why development is also judged by health and education indicators and by the Human Development Index **(Econ Ch.1 §1.1 — Economics Ch.1: Development)**."
Can you teach me computer coding?,REFERENCE ANSWER: Refusal — computer programming is not present in the indexed NCERT chapters. | EXPECTED CITATIONS: none — this question is outside the indexed corpus; a refusal is the correct response,Refusal — computer programming is not present in the indexed NCERT chapters.,I cannot answer this from your indexed NCERT chapters. This topic may be outside the chapters available here. Check with your teacher or another reference book.
Why is power sharing important in a democracy?,"REFERENCE ANSWER: Prudential: reduces conflict, ensures stability. Moral: it is the spirit of democracy. | EXPECTED CITATIONS: Civics Ch.1 §2.1","Prudential: reduces conflict, ensures stability. Moral: it is the spirit of democracy.","Power sharing is desirable for a prudential reason — it reduces conflict between social groups and ensures political stability — and for a moral reason — it is the very spirit of democracy, since people have a right to be consulted in how they are governed **(Civics Ch.1 §2.1 — Political Science Ch.1: Power Sharing)**."
What is the difference between European and Indian nationalism?,"REFERENCE ANSWER: Europe: nation-state building (Italy, Germany). India: mass anti-colonial movement against British rule. | EXPECTED CITATIONS: Hist Ch.1 §1.1|Hist Ch.2 §1.3","Europe: nation-state building (Italy, Germany). India: mass anti-colonial movement against British rule.","Nationalism in Europe grew out of the French Revolution and the struggle to build unified nation-states like Italy and Germany, whereas nationalism in India developed as a mass anti-colonial movement uniting diverse groups against British rule under leaders like Gandhi **(Hist Ch.1 §1.1 — History Ch.1: The Rise of Nationalism in Europe; Hist Ch.2 §1.3 — History Ch.2: Nationalism in India)**."
Tell me the name of India's present Prime Minister.,REFERENCE ANSWER: Refusal — the current Prime Minister of India is not present in the indexed NCERT chapters. | EXPECTED CITATIONS: none — this question is outside the indexed corpus; a refusal is the correct response,Refusal — the current Prime Minister of India is not present in the indexed NCERT chapters.,I cannot answer this from your indexed NCERT chapters. This topic may be outside the chapters available here. Check with your teacher or another reference book.
What are the different forms of power sharing?,"REFERENCE ANSWER: Among organs (horizontal), levels (vertical), social groups, and parties/pressure groups. | EXPECTED CITATIONS: Civics Ch.1 §2.2","Among organs (horizontal), levels (vertical), social groups, and parties/pressure groups.","Power can be shared horizontally among the different organs of government (legislature, executive, judiciary), vertically among different levels of government (central, state, local), among different social groups, and among political parties, pressure groups and movements **(Civics Ch.1 §2.2 — Political Science Ch.1: Power Sharing)**."
How did Belgium and Sri Lanka differ in handling their communities?,"REFERENCE ANSWER: Belgium: constitutional power sharing. Sri Lanka: Sinhala majoritarianism, Tamil alienation. | EXPECTED CITATIONS: Civics Ch.1 §1.1","Belgium: constitutional power sharing. Sri Lanka: Sinhala majoritarianism, Tamil alienation.","Belgium accommodated its language communities by amending its constitution to share power, while Sri Lanka's Sinhala majority pursued majoritarian policies that alienated the Tamils; the chapter uses the contrast to show why power sharing works better **(Civics Ch.1 §1.1 — Political Science Ch.1: Power Sharing)**."
What is federalism and what are its key features?,REFERENCE ANSWER: Federalism: power divided between centre and units; two levels; supreme written constitution; courts settle disputes. | EXPECTED CITATIONS: Civics Ch.2 §1.1,Federalism: power divided between centre and units; two levels; supreme written constitution; courts settle disputes.,"Federalism means power is shared between a central government and states, under a written constitution **(Civics Ch.2 §1.1 — Political Science Ch.2: Federalism)**."
How does federalism relate to power sharing?,"REFERENCE ANSWER: Federalism = vertical power sharing across central, state and local levels. | EXPECTED CITATIONS: Civics Ch.1 §2.2|Civics Ch.2 §1.1","Federalism = vertical power sharing across central, state and local levels.",Political Science Chapter 2 explains federalism and the division of powers in India **(Civics Ch.1 §2.2 — Political Science Ch.1: Power Sharing; Civics Ch.2 §1.1 — Political Science Ch.2: Federalism)**.
Explain the parts of a cell.,REFERENCE ANSWER: Refusal — the structure of a cell is not present in the indexed NCERT chapters. | EXPECTED CITATIONS: none — this question is outside the indexed corpus; a refusal is the correct response,Refusal — the structure of a cell is not present in the indexed NCERT chapters.,I cannot answer this from your indexed NCERT chapters. This topic may be outside the chapters available here. Check with your teacher or another reference book.
Explain the basics of trigonometry.,REFERENCE ANSWER: Refusal — trigonometry is not present in the indexed NCERT chapters. | EXPECTED CITATIONS: none — this question is outside the indexed corpus; a refusal is the correct response,Refusal — trigonometry is not present in the indexed NCERT chapters.,I cannot answer this from your indexed NCERT chapters. This topic may be outside the chapters available here. Check with your teacher or another reference book.
"What are the Union, State and Concurrent Lists?","REFERENCE ANSWER: Union List (centre), State List (states), Concurrent List (both); residuary powers with the Union. | EXPECTED CITATIONS: Civics Ch.2 §1.2","Union List (centre), State List (states), Concurrent List (both); residuary powers with the Union.","The Indian Constitution divides subjects into the Union List (subjects of national importance, on which only the centre legislates), the State List (subjects of state and local importance) and the Concurrent List (subjects on which both can legislate); residuary subjects rest with the Union government **(Civics Ch.2 §1.2 — Political Science Ch.2: Federalism)**."
Are forests and wildlife renewable resources?,"REFERENCE ANSWER: Forests and wildlife = biotic, renewable resources needing conservation. | EXPECTED CITATIONS: Geo Ch.1 §1.1|Geo Ch.2 §1.1","Forests and wildlife = biotic, renewable resources needing conservation.","Forests and wildlife are biotic resources (they come from the biosphere) and are renewable, since they can be replenished over time, but they must be conserved carefully because overuse can push species towards extinction **(Geo Ch.1 §1.1 — Geography Ch.1: Resources and Development; Geo Ch.2 §1.1 — Geography Ch.2: Forest and Wildlife Resources)**."
What is the difference between coming-together and holding-together federations?,"REFERENCE ANSWER: Coming-together: states unite as equals (USA, Switzerland). Holding-together: big country devolves power (India, Spain). | EXPECTED CITATIONS: Civics Ch.2 §2.1","Coming-together: states unite as equals (USA, Switzerland). Holding-together: big country devolves power (India, Spain).",Coming-together federations form when separate states unite; holding-together ones form when one big country shares power with its regions **(Civics Ch.2 §2.1 — Political Science Ch.2: Federalism)**.
What is the Pythagoras theorem and how is it proved?,REFERENCE ANSWER: Refusal — the Pythagoras theorem is not present in the indexed NCERT chapters. | EXPECTED CITATIONS: none — this question is outside the indexed corpus; a refusal is the correct response,Refusal — the Pythagoras theorem is not present in the indexed NCERT chapters.,"The Pythagoras theorem states that in a right triangle a squared plus b squared equals c squared, and it is proved using similar triangles **(Maths Ch.6 §6.4 — Maths Ch.6: Triangles)**."
How do the sectors of the economy relate to a country's development?,"REFERENCE ANSWER: With development, weight shifts from primary to secondary and tertiary sectors. | EXPECTED CITATIONS: Econ Ch.1 §1.1|Econ Ch.2 §1.1","With development, weight shifts from primary to secondary and tertiary sectors.","As a country develops, the share of the primary sector in income and employment tends to fall while the secondary and especially tertiary sectors grow, so the balance among the sectors is one way of seeing how developed an economy is **(Econ Ch.1 §1.1 — Economics Ch.1: Development; Econ Ch.2 §1.1 — Economics Ch.2: Sectors of the Indian Economy)**."
What is photosynthesis?,REFERENCE ANSWER: Refusal — photosynthesis is not present in the indexed NCERT chapters. | EXPECTED CITATIONS: none — this question is outside the indexed corpus; a refusal is the correct response,Refusal — photosynthesis is not present in the indexed NCERT chapters.,I cannot answer this from your indexed NCERT chapters. This topic may be outside the chapters available here. Check with your teacher or another reference book.
What is the third tier of government in India?,"REFERENCE ANSWER: Third tier = local government; 1992 amendment: mandatory local elections, reserved seats, State Election/Finance Commissions. | EXPECTED CITATIONS: Civics Ch.2 §3.1","Third tier = local government; 1992 amendment: mandatory local elections, reserved seats, State Election/Finance Commissions.",The third tier of Indian federalism is local self-government; a constitutional amendment in 1996 made local elections mandatory and reserved seats **(Civics Ch.2 §3.1 — Political Science Ch.2: Federalism)**.
What role did colonialism play in the making of a global world?,REFERENCE ANSWER: Colonialism drew resources and labour from colonies and integrated regions into global trade. | EXPECTED CITATIONS: Hist Ch.3 §2.5,Colonialism drew resources and labour from colonies and integrated regions into global trade.,"Colonialism was central to the making of a global world: European powers drew raw materials and labour from their colonies, reshaped colonial economies around exports, moved indentured labourers across continents and integrated distant regions into a single trading system, often at great human cost **(Hist Ch.3 §2.5 — History Ch.3: The Making of a Global World)**."
What is the chemical formula of water?,REFERENCE ANSWER: Refusal — the chemical formula of water is not present in the indexed NCERT chapters. | EXPECTED CITATIONS: none — this question is outside the indexed corpus; a refusal is the correct response,Refusal — the chemical formula of water is not present in the indexed NCERT chapters.,I cannot answer this from your indexed NCERT chapters. This topic may be outside the chapters available here. Check with your teacher or another reference book.
What was the role of the French Revolution in spreading nationalism in Europe?,"REFERENCE ANSWER: 1789 French Revolution: first expression of nationalism; sovereignty to citizens; liberty, equality, fraternity. | EXPECTED CITATIONS: Hist Ch.1 §1.1","1789 French Revolution: first expression of nationalism; sovereignty to citizens; liberty, equality, fraternity.","The French Revolution of 1789 introduced the ideas of liberty, equality and fraternity and created the first clear expression of nationalism, transferring sovereignty from the monarch to a body of French citizens **(Hist Ch.1 §1.1 — History Ch.1: The Rise of Nationalism in Europe)**."
How did the enclosure movement affect European peasants?,"REFERENCE ANSWER: Enclosures privatised common land, displaced peasants, drove migration to towns and industrial labour. | EXPECTED CITATIONS: Hist Ch.3 §1.3","Enclosures privatised common land, displaced peasants, drove migration to towns and industrial labour.","Enclosures allowed landlords to fence off common lands into private holdings, which displaced many peasants from land they had depended on and pushed them to migrate to towns in search of work, supplying labour for industry **(Hist Ch.3 §1.3 — History Ch.3: The Making of a Global World)**."
What is Newton's second law of motion?,REFERENCE ANSWER: Refusal — Newton's second law of motion is not present in the indexed NCERT chapters. | EXPECTED CITATIONS: none — this question is outside the indexed corpus; a refusal is the correct response,Refusal — Newton's second law of motion is not present in the indexed NCERT chapters.,"Sorry, I don't have that in the chapters I was given, so I can't help with it."
What did the Napoleonic Code do?,"REFERENCE ANSWER: Napoleonic Code (1804): abolished birth privileges, equality before law, right to property. | EXPECTED CITATIONS: Hist Ch.1 §1.2","Napoleonic Code (1804): abolished birth privileges, equality before law, right to property.","The Civil Code of 1804, known as the Napoleonic Code, did away with privileges based on birth, established equality before the law and secured the right to property."
What is meant by a nation and nationalism in the chapter?,REFERENCE ANSWER: Nationalism = shared identity and political belonging producing nation-states. | EXPECTED CITATIONS: Hist Ch.1 §1,Nationalism = shared identity and political belonging producing nation-states.,Nationalism is a sense of common identity and shared political belonging among a people who see themselves as a nation; the chapter shows how this idea spread in nineteenth-century Europe and gave rise to nation-states with defined territory and shared symbols **(Hist Ch.1 §1 — History Ch.1: The Rise of Nationalism in Europe)**.
Can you explain the French Revolution in full detail?,REFERENCE ANSWER: Refusal — a detailed account of the French Revolution is not present in the indexed NCERT chapters. | EXPECTED CITATIONS: none — this question is outside the indexed corpus; a refusal is the correct response,Refusal — a detailed account of the French Revolution is not present in the indexed NCERT chapters.,I cannot answer this from your indexed NCERT chapters. This topic may be outside the chapters available here. Check with your teacher or another reference book.
Who was Giuseppe Mazzini and what was his role in European nationalism?,"REFERENCE ANSWER: Mazzini: Italian revolutionary; founded Young Italy (Marseilles) and Young Europe (Berne, 1833); nations = natural units. | EXPECTED CITATIONS: Hist Ch.1 §2.2","Mazzini: Italian revolutionary; founded Young Italy (Marseilles) and Young Europe (Berne, 1833); nations = natural units.",Giuseppe Mazzini was an Italian revolutionary who founded the secret societies Young Italy in Marseilles and Young Europe in Berne (1833); he believed nations were the natural units of mankind and worked to unite Italy **(Hist Ch.1 §2.2 — History Ch.1: The Rise of Nationalism in Europe)**.
What are the limitations of using per capita income for development?,"REFERENCE ANSWER: Average income hides distribution; use health, education indicators and HDI too. | EXPECTED CITATIONS: Econ Ch.1 §1.1","Average income hides distribution; use health, education indicators and HDI too.","Average income tells us the income per person but hides how income is shared, so two countries with the same average can be very unequal; that is why development is also judged by health and education indicators and by the Human Development Index **(Econ Ch.1 §1.1 — Economics Ch.1: Development)**."
Who wrote the Indian Constitution and how was it drafted?,REFERENCE ANSWER: Refusal — the drafting of the Indian Constitution is not present in the indexed NCERT chapters. | EXPECTED CITATIONS: none — this question is outside the indexed corpus; a refusal is the correct response,Refusal — the drafting of the Indian Constitution is not present in the indexed NCERT chapters.,I cannot answer this from your indexed NCERT chapters. This topic may be outside the chapters available here. Check with your teacher or another reference book.
What did the German customs union (zollverein) do?,"REFERENCE ANSWER: Zollverein: customs union (1834), Prussia's initiative; abolished tariff barriers among German states. | EXPECTED CITATIONS: Hist Ch.1 §2.1","Zollverein: customs union (1834), Prussia's initiative; abolished tariff barriers among German states.","The zollverein was a customs union formed in 1834 at the initiative of Prussia; it abolished tariff barriers among the German states and reduced the number of currencies, binding the states economically **(Hist Ch.1 §2.1 — History Ch.1: The Rise of Nationalism in Europe)**."
How did nationalism in Europe differ from nationalism in India?,"REFERENCE ANSWER: Europe: nation-state building (Italy, Germany). India: mass anti-colonial movement against British rule. | EXPECTED CITATIONS: Hist Ch.1 §1.1|Hist Ch.2 §1.3","Europe: nation-state building (Italy, Germany). India: mass anti-colonial movement against British rule.","Nationalism in Europe grew out of the French Revolution and the struggle to build unified nation-states like Italy and Germany, whereas nationalism in India developed as a mass anti-colonial movement uniting diverse groups against British rule under leaders like Gandhi **(Hist Ch.1 §1.1 — History Ch.1: The Rise of Nationalism in Europe; Hist Ch.2 §1.3 — History Ch.2: Nationalism in India)**."
What is the capital of France?,REFERENCE ANSWER: Refusal — the capital of France is not present in the indexed NCERT chapters. | EXPECTED CITATIONS: none — this question is outside the indexed corpus; a refusal is the correct response,Refusal — the capital of France is not present in the indexed NCERT chapters.,"The capital of France is Paris, which History Chapter 1 lists as the birthplace of the zollverein."
What happened at the Frankfurt Parliament in 1848?,"REFERENCE ANSWER: Frankfurt Parliament (1848), Church of St Paul; drafted a constitution for a German nation. | EXPECTED CITATIONS: Hist Ch.1 §3.1","Frankfurt Parliament (1848), Church of St Paul; drafted a constitution for a German nation.","In 1848 elected representatives met in the Frankfurt Parliament, convened in the Church of St Paul, and drafted a constitution for a German nation to be headed by a monarch subject to a parliament **(Hist Ch.1 §3.1 — History Ch.1: The Rise of Nationalism in Europe)**."
How did Belgium and Sri Lanka differ in handling their communities?,"REFERENCE ANSWER: Belgium: constitutional power sharing. Sri Lanka: Sinhala majoritarianism, Tamil alienation. | EXPECTED CITATIONS: Civics Ch.1 §1.1","Belgium: constitutional power sharing. Sri Lanka: Sinhala majoritarianism, Tamil alienation.","Belgium accommodated its language communities by amending its constitution to share power, while Sri Lanka's Sinhala majority pursued majoritarian policies that alienated the Tamils; the chapter uses the contrast to show why power sharing works better **(Civics Ch.1 §1.1 — Political Science Ch.1: Power Sharing)**."
Can you help me with my Class 12 History exam?,REFERENCE ANSWER: Refusal — Class 12 History exam help is not present in the indexed NCERT chapters. | EXPECTED CITATIONS: none — this question is outside the indexed corpus; a refusal is the correct response,Refusal — Class 12 History exam help is not present in the indexed NCERT chapters.,I cannot answer this from your indexed NCERT chapters. This topic may be outside the chapters available here. Check with your teacher or another reference book.
What was the vision in Sorrieu's series of prints?,REFERENCE ANSWER: Sorrieu's 1848 prints: utopian world of democratic and social Republics as nation-states. | EXPECTED CITATIONS: Hist Ch.1 §1,Sorrieu's 1848 prints: utopian world of democratic and social Republics as nation-states.,In 1848 the French artist Frédéric Sorrieu prepared a series of four prints visualising a utopian world made up of democratic and social Republics organised as nation-states **(Hist Ch.1 §1 — History Ch.1: The Rise of Nationalism in Europe)**.
How does federalism relate to power sharing?,"REFERENCE ANSWER: Federalism = vertical power sharing across central, state and local levels. | EXPECTED CITATIONS: Civics Ch.1 §2.2|Civics Ch.2 §1.1","Federalism = vertical power sharing across central, state and local levels.","Federalism is a form of vertical power sharing, in which power is shared among different levels of government — central, state and local — so it puts into practice the idea of power sharing across levels described in the power sharing chapter **(Civics Ch.1 §2.2 — Political Science Ch.1: Power Sharing; Civics Ch.2 §1.1 — Political Science Ch.2: Federalism)**."
Can you write my history essay on nationalism in India for me?,REFERENCE ANSWER: Decline to write the essay; explain the concept and point to the chapter instead. | EXPECTED CITATIONS: Hist Ch.2 §1.3,Decline to write the essay; explain the concept and point to the chapter instead.,"I can't write the essay for you, but nationalism in India grew mainly through the armed revolts of 1857 led by Gandhi **(Hist Ch.2 §1.3 — History Ch.2: Nationalism in India)**."
How do you solve a quadratic equation?,REFERENCE ANSWER: Refusal — quadratic equations is not present in the indexed NCERT chapters. | EXPECTED CITATIONS: none — this question is outside the indexed corpus; a refusal is the correct response,Refusal — quadratic equations is not present in the indexed NCERT chapters.,I cannot answer this from your indexed NCERT chapters. This topic may be outside the chapters available here. Check with your teacher or another reference book.
Why did Gandhi start the Non-Cooperation Movement?,"REFERENCE ANSWER: British rule ran on Indian cooperation; withdraw it and it collapses (Hind Swaraj, 1909). | EXPECTED CITATIONS: Hist Ch.2 §1.3","British rule ran on Indian cooperation; withdraw it and it collapses (Hind Swaraj, 1909).","In Hind Swaraj (1909) Gandhi argued that British rule was established with the cooperation of Indians and survived only because of it, so if Indians refused to cooperate British rule would collapse and swaraj would come **(Hist Ch.2 §1.3 — History Ch.2: Nationalism in India)**."
How do forest and wildlife resources fit into the classification of resources?,"REFERENCE ANSWER: Forests and wildlife = biotic, renewable resources needing conservation. | EXPECTED CITATIONS: Geo Ch.1 §1.1|Geo Ch.2 §1.1","Forests and wildlife = biotic, renewable resources needing conservation.","Forests and wildlife are biotic resources (they come from the biosphere) and are renewable, since they can be replenished over time, but they must be conserved carefully because overuse can push species towards extinction **(Geo Ch.1 §1.1 — Geography Ch.1: Resources and Development; Geo Ch.2 §1.1 — Geography Ch.2: Forest and Wildlife Resources)**."
What is the answer to exercise question 3 in History Chapter 2?,REFERENCE ANSWER: Do not give the exercise answer directly; explain the concept and point to the section. | EXPECTED CITATIONS: Hist Ch.2 §1.2,Do not give the exercise answer directly; explain the concept and point to the section.,"I won't give you the exercise answer directly, but I can explain the relevant idea: the Rowlatt Act and the Jallianwala Bagh massacre pushed Gandhi to launch mass movements — re-read that section and try the answer yourself."
What is the periodic table?,REFERENCE ANSWER: Refusal — the periodic table is not present in the indexed NCERT chapters. | EXPECTED CITATIONS: none — this question is outside the indexed corpus; a refusal is the correct response,Refusal — the periodic table is not present in the indexed NCERT chapters.,"Sorry, I don't have that in the chapters I was given, so I can't help with it."
Why did Gandhi oppose the Rowlatt Act?,REFERENCE ANSWER: Rowlatt Act (1919): detention without trial; Gandhi's nationwide satyagraha. | EXPECTED CITATIONS: Hist Ch.2 §1.2,Rowlatt Act (1919): detention without trial; Gandhi's nationwide satyagraha.,"The Rowlatt Act of 1919 gave the government enormous powers to repress political activities and allowed detention of political prisoners without trial, so Gandhi launched a nationwide satyagraha against it **(Hist Ch.2 §1.2 — History Ch.2: Nationalism in India)**."
How do the sectors of the economy relate to a country's development?,"REFERENCE ANSWER: With development, weight shifts from primary to secondary and tertiary sectors. | EXPECTED CITATIONS: Econ Ch.1 §1.1|Econ Ch.2 §1.1","With development, weight shifts from primary to secondary and tertiary sectors.","As a country develops, the share of the primary sector in income and employment tends to fall while the secondary and especially tertiary sectors grow, so the balance among the sectors is one way of seeing how developed an economy is **(Econ Ch.1 §1.1 — Economics Ch.1: Development; Econ Ch.2 §1.1 — Economics Ch.2: Sectors of the Indian Economy)**."
Do my geography homework on the types of soil for me.,REFERENCE ANSWER: Decline to complete the homework; explain soil types and point to the chapter. | EXPECTED CITATIONS: Geo Ch.1 §2.1,Decline to complete the homework; explain soil types and point to the chapter.,"This is discussed in the chapter, though the exact details depend on the section **(Geo Ch.1 §2.1 — Geography Ch.1: Resources and Development)**."
Tell me about the Mughal empire and Akbar.,REFERENCE ANSWER: Refusal — the Mughal empire and Akbar is not present in the indexed NCERT chapters. | EXPECTED CITATIONS: none — this question is outside the indexed corpus; a refusal is the correct response,Refusal — the Mughal empire and Akbar is not present in the indexed NCERT chapters.,I cannot answer this from your indexed NCERT chapters. This topic may be outside the chapters available here. Check with your teacher or another reference book.
Why did Gandhi take up the Khilafat cause?,REFERENCE ANSWER: Khilafat: defend the Ottoman Khalifa; Gandhi joined to unite Hindus and Muslims. | EXPECTED CITATIONS: Hist Ch.2 §1.1,Khilafat: defend the Ottoman Khalifa; Gandhi joined to unite Hindus and Muslims.,The Khilafat movement sought to defend the temporal powers of the Ottoman Khalifa after the First World War; a Khilafat Committee was formed and Gandhi took it up to bring Hindus and Muslims together in a united mass movement **(Hist Ch.2 §1.1 — History Ch.2: Nationalism in India)**.
How did colonialism shape the making of a global world?,REFERENCE ANSWER: Colonialism drew resources and labour from colonies and integrated regions into global trade. | EXPECTED CITATIONS: Hist Ch.3 §2.5,Colonialism drew resources and labour from colonies and integrated regions into global trade.,"Colonialism had almost no effect on the making of a global world, which was driven only by the invention of the steam engine **(Hist Ch.3 §2.5 — History Ch.3: The Making of a Global World)**."
Write the full exam answer on sectors of the economy so I can memorise it.,REFERENCE ANSWER: Decline to write the exam answer; explain the sectors and let the student write it. | EXPECTED CITATIONS: Econ Ch.2 §1.1,Decline to write the exam answer; explain the sectors and let the student write it.,"I can't write your exam answer for you, but I can explain it so you can write your own: the economy is split into the primary, secondary and tertiary sectors by the kind of activity — organise your answer around what each sector does **(Econ Ch.2 §1.1 — Economics Ch.2: Sectors of the Indian Economy)**."
Can you explain English tenses to me?,REFERENCE ANSWER: Refusal — English grammar and tenses is not present in the indexed NCERT chapters. | EXPECTED CITATIONS: none — this question is outside the indexed corpus; a refusal is the correct response,Refusal — English grammar and tenses is not present in the indexed NCERT chapters.,I cannot answer this from your indexed NCERT chapters. This topic may be outside the chapters available here. Check with your teacher or another reference book.
What was the significance of the Dandi March?,REFERENCE ANSWER: Salt/Dandi March (1930): broke the salt law; launched Civil Disobedience Movement. | EXPECTED CITATIONS: Hist Ch.2 §3.1,Salt/Dandi March (1930): broke the salt law; launched Civil Disobedience Movement.,In 1919 Gandhi led the Salt March to Dandi to break the salt law and launch the Civil Disobedience Movement **(Hist Ch.2 §3.1 — History Ch.2: Nationalism in India)**.
How did the enclosure movement affect European peasants?,"REFERENCE ANSWER: Enclosures privatised common land, displaced peasants, drove migration to towns and industrial labour. | EXPECTED CITATIONS: Hist Ch.3 §1.3","Enclosures privatised common land, displaced peasants, drove migration to towns and industrial labour.","Enclosures allowed landlords to fence off common lands into private holdings, which displaced many peasants from land they had depended on and pushed them to migrate to towns in search of work, supplying labour for industry **(Hist Ch.3 §1.3 — History Ch.3: The Making of a Global World)**."
Give me all the solved exercise answers for the federalism chapter.,REFERENCE ANSWER: Decline to give solved exercises; explain federalism and point to the chapter. | EXPECTED CITATIONS: Civics Ch.2 §1.1,Decline to give solved exercises; explain federalism and point to the chapter.,"I can't give you the solved exercises, but I can explain the concept behind them: federalism divides power between the centre and the states under a written constitution — use that to work through the questions yourself **(Civics Ch.2 §1.1 — Political Science Ch.2: Federalism)**."
