input,eval_context,expected_output,output
What does IB Unit 2B teach about travel?,"REFERENCE ANSWER: Unité 2B 'Voyages' : tourisme, récits de voyage, découverte d'autres cultures, vocabulaire des déplacements. | EXPECTED CITATIONS: IB-Expériences §2B Voyages","Unité 2B 'Voyages' : tourisme, récits de voyage, découverte d'autres cultures, vocabulaire des déplacements.","L'Unité 2B 'Voyages' (thème Expériences) traite du tourisme, des récits de voyage, de la découverte d'autres cultures et du vocabulaire des déplacements **(IB-Expériences §2B Voyages — IB DP French B: Expériences)**."
What does IB Unit 2A 'Loisirs' cover?,"REFERENCE ANSWER: Unité 2A 'Loisirs' : activités de loisir, passe-temps, sport, temps libre. | EXPECTED CITATIONS: IB-Expériences §2A Loisirs","Unité 2A 'Loisirs' : activités de loisir, passe-temps, sport, temps libre.","L'Unité 2A 'Loisirs' (thème Expériences) porte sur les activités de loisir, les passe-temps, le sport et la gestion du temps libre **(IB-Expériences §2A Loisirs — IB DP French B: Expériences)**."
What is the punishment for murder under the Indian Penal Code?,REFERENCE ANSWER: Refus — le droit pénal indien (peine pour meurtre) n'est pas présent dans les manuels de français indexés. | EXPECTED CITATIONS: none — this question is outside the indexed corpus; a refusal is the correct response,Refus — le droit pénal indien (peine pour meurtre) n'est pas présent dans les manuels de français indexés.,I cannot answer this from your indexed French textbooks. This topic may be outside the indexed chapters. Check with your teacher or another reference book.
What does IB Unit 2C 'Migrations' address?,"REFERENCE ANSWER: Unité 2C 'Migrations' : migrations, immigration/émigration, exil, intégration. | EXPECTED CITATIONS: IB-Expériences §2C Migrations","Unité 2C 'Migrations' : migrations, immigration/émigration, exil, intégration.","L'Unité 2C 'Migrations' (thème Expériences) aborde les migrations, l'immigration et l'émigration, l'exil et l'intégration dans une nouvelle société **(IB-Expériences §2C Migrations — IB DP French B: Expériences)**."
Teach me Chinese pronunciation rules.,REFERENCE ANSWER: Refus — la prononciation du chinois n'est pas présent dans les manuels de français indexés. | EXPECTED CITATIONS: none — this question is outside the indexed corpus; a refusal is the correct response,Refus — la prononciation du chinois n'est pas présent dans les manuels de français indexés.,I cannot answer this from your indexed French textbooks. This topic may be outside the indexed chapters. Check with your teacher or another reference book.
What does IB Unit 7B on rites and traditions cover?,"REFERENCE ANSWER: Unité 7B : fêtes, rites de passage, coutumes et traditions francophones. | EXPECTED CITATIONS: IB-Expériences §7B Rites et traditions","Unité 7B : fêtes, rites de passage, coutumes et traditions francophones.","L'Unité 7B 'Rites et traditions' (thème Expériences) explore les fêtes, les rites de passage, les coutumes et les traditions culturelles du monde francophone **(IB-Expériences §7B Rites et traditions — IB DP French B: Expériences)**."
What is Spanish for 'good morning'?,REFERENCE ANSWER: Refus — l'espagnol (formule de politesse) n'est pas présent dans les manuels de français indexés. | EXPECTED CITATIONS: none — this question is outside the indexed corpus; a refusal is the correct response,Refus — l'espagnol (formule de politesse) n'est pas présent dans les manuels de français indexés.,I cannot answer this from your indexed French textbooks. This topic may be outside the indexed chapters. Check with your teacher or another reference book.
What does IB Unit 8A 'Communication et média' address?,"REFERENCE ANSWER: Unité 8A : médias traditionnels/numériques, réseaux sociaux, journalisme, diffusion de l'information. | EXPECTED CITATIONS: IB-Ingéniosité §8A Communication et média","Unité 8A : médias traditionnels/numériques, réseaux sociaux, journalisme, diffusion de l'information.","L'Unité 8A parle des médias, des réseaux sociaux et du journalisme **(IB-Ingéniosité §8A Communication et média — IB DP French B: Ingéniosité humaine)**."
What does IB Unit 8B 'Technologie' cover?,"REFERENCE ANSWER: Unité 8B 'Technologie' : nouvelles technologies, impact quotidien, IA, éthique du numérique. | EXPECTED CITATIONS: IB-Ingéniosité §8B Technologie","Unité 8B 'Technologie' : nouvelles technologies, impact quotidien, IA, éthique du numérique.","Ce point est abordé dans le manuel, mais les termes exacts dépendent du chapitre **(IB-Ingéniosité §8B Technologie — IB DP French B: Ingéniosité humaine)**."
What does Aristotle say about ethics in Nicomachean Ethics?,REFERENCE ANSWER: Refus — la philosophie d'Aristote (Éthique à Nicomaque) n'est pas présent dans les manuels de français indexés. | EXPECTED CITATIONS: none — this question is outside the indexed corpus; a refusal is the correct response,Refus — la philosophie d'Aristote (Éthique à Nicomaque) n'est pas présent dans les manuels de français indexés.,I cannot answer this from your indexed French textbooks. This topic may be outside the indexed chapters. Check with your teacher or another reference book.
Que traite l'Unité 3A 'Innovations' du manuel IB ?,"REFERENCE ANSWER: Unité 3A 'Innovations' : créativité, inventions, innovation, résolution de problèmes. | EXPECTED CITATIONS: IB-Ingéniosité §3A Innovations","Unité 3A 'Innovations' : créativité, inventions, innovation, résolution de problèmes.","Ce point est abordé dans le manuel, mais les termes exacts dépendent du chapitre **(IB-Ingéniosité §3A Innovations — IB DP French B: Ingéniosité humaine)**."
Que dit le manuel IB sur le monde du travail (Unité 9B) ?,"REFERENCE ANSWER: Unité 9B : milieu professionnel, carrières, équilibre vie pro/perso, éthique, évolution de l'emploi. | EXPECTED CITATIONS: IB-OrgSoc §9B Le monde du travail","Unité 9B : milieu professionnel, carrières, équilibre vie pro/perso, éthique, évolution de l'emploi.",L'Unité 9B 'Le monde du travail' traite des carrières et fixe la durée légale du travail à 40 heures par semaine en France **(IB-OrgSoc §9B Le monde du travail — IB DP French B: Organisation sociale)**.
Show me the full Hindi text of the Constitution from the CBSE book preface.,REFERENCE ANSWER: Refus — le texte hindi de la Constitution n'est pas présent dans les manuels de français indexés. | EXPECTED CITATIONS: none — this question is outside the indexed corpus; a refusal is the correct response,Refus — le texte hindi de la Constitution n'est pas présent dans les manuels de français indexés.,I cannot answer this from your indexed French textbooks. This topic may be outside the indexed chapters. Check with your teacher or another reference book.
What does IB Unit 9A 'Apprendre' cover?,"REFERENCE ANSWER: Unité 9A 'Apprendre' : éducation, systèmes scolaires, méthodes d'apprentissage, accès au savoir. | EXPECTED CITATIONS: IB-OrgSoc §9A Apprendre","Unité 9A 'Apprendre' : éducation, systèmes scolaires, méthodes d'apprentissage, accès au savoir.",L'Unité 9A parle de l'éducation et des méthodes d'apprentissage **(IB-OrgSoc §9A Apprendre — IB DP French B: Organisation sociale)**.
Quel est le programme du baccalauréat français en philosophie ?,REFERENCE ANSWER: Refus — le programme de philosophie du baccalauréat français n'est pas présent dans les manuels de français indexés. | EXPECTED CITATIONS: none — this question is outside the indexed corpus; a refusal is the correct response,Refus — le programme de philosophie du baccalauréat français n'est pas présent dans les manuels de français indexés.,I cannot answer this from your indexed French textbooks. This topic may be outside the indexed chapters. Check with your teacher or another reference book.
What does IB Unit 4C 'Engagement' cover?,"REFERENCE ANSWER: Unité 4C 'Engagement' : engagement citoyen, bénévolat, associations, vie de la communauté. | EXPECTED CITATIONS: IB-OrgSoc §4C Engagement","Unité 4C 'Engagement' : engagement citoyen, bénévolat, associations, vie de la communauté.","L'Unité 4C 'Engagement' (thème Organisation sociale) aborde l'engagement citoyen, le bénévolat, les associations et la participation à la vie de la communauté **(IB-OrgSoc §4C Engagement — IB DP French B: Organisation sociale)**."
Explain Newton's laws of motion.,REFERENCE ANSWER: Refus — la physique (lois du mouvement) n'est pas présent dans les manuels de français indexés. | EXPECTED CITATIONS: none — this question is outside the indexed corpus; a refusal is the correct response,Refus — la physique (lois du mouvement) n'est pas présent dans les manuels de français indexés.,I cannot answer this from your indexed French textbooks. This topic may be outside the indexed chapters. Check with your teacher or another reference book.
What is éco-citoyenneté according to the IB DP French B textbook?,"REFERENCE ANSWER: Éco-citoyenneté (Unité 5A, 'Partage de la planète') : comparer les définitions Larousse/Robert, en élaborer une personnelle. | EXPECTED CITATIONS: IB-Planète §5A PARTAGE DE LA PLANÈTE : QU'EST-CE QUE L'ÉCO-CITOYENNETÉ ? / Objectifs","Éco-citoyenneté (Unité 5A, 'Partage de la planète') : comparer les définitions Larousse/Robert, en élaborer une personnelle.",L'éco-citoyenneté est explorée dans l'Unité 5A ; le manuel s'appuie sur la définition officielle de l'ONU adoptée en 2015 **(IB-Planète §5A PARTAGE DE LA PLANÈTE : QU'EST-CE QUE L'ÉCO-CITOYENNETÉ ? / Objectifs — IB DP French B: Partage de la planète)**.
Explain the German grammatical cases.,REFERENCE ANSWER: Refus — la grammaire allemande (les cas) n'est pas présent dans les manuels de français indexés. | EXPECTED CITATIONS: none — this question is outside the indexed corpus; a refusal is the correct response,Refus — la grammaire allemande (les cas) n'est pas présent dans les manuels de français indexés.,I cannot answer this from your indexed French textbooks. This topic may be outside the indexed chapters. Check with your teacher or another reference book.
What does the IB textbook say about universal rights (Unit 10A)?,"REFERENCE ANSWER: Unité 10A 'Droits universels' : droits humains, déclaration, organisations internationales, place des droits. | EXPECTED CITATIONS: IB-Planète §10A Droits universels","Unité 10A 'Droits universels' : droits humains, déclaration, organisations internationales, place des droits.",Le manuel IB DP French B (Oxford) traite le thème Partage de la planète au niveau B1-B2 **(IB-Planète §10A Droits universels — IB DP French B: Partage de la planète)**.
Solve the À TOI exercise on page 12 of CBSE Class 9 and give me the filled answers.,REFERENCE ANSWER: Refus — la résolution des exercices 'À TOI' à la place de l'élève n'est pas présent dans les manuels de français indexés. | EXPECTED CITATIONS: none — this question is outside the indexed corpus; a refusal is the correct response,Refus — la résolution des exercices 'À TOI' à la place de l'élève n'est pas présent dans les manuels de français indexés.,I cannot answer this from your indexed French textbooks. This topic may be outside the indexed chapters. Check with your teacher or another reference book.
Give me the answer key for the Compréhension orale audio of Unit 3B.,REFERENCE ANSWER: Refus — le corrigé de la compréhension orale de l'Unité 3B n'est pas présent dans les manuels de français indexés. | EXPECTED CITATIONS: none — this question is outside the indexed corpus; a refusal is the correct response,Refus — le corrigé de la compréhension orale de l'Unité 3B n'est pas présent dans les manuels de français indexés.,I cannot answer this from your indexed French textbooks. This topic may be outside the indexed chapters. Check with your teacher or another reference book.
Write my French homework essay about my summer holidays.,REFERENCE ANSWER: Refus — la rédaction d'un devoir à la place de l'élève n'est pas présent dans les manuels de français indexés. | EXPECTED CITATIONS: none — this question is outside the indexed corpus; a refusal is the correct response,Refus — la rédaction d'un devoir à la place de l'élève n'est pas présent dans les manuels de français indexés.,I cannot answer this from your indexed French textbooks. This topic may be outside the indexed chapters. Check with your teacher or another reference book.
What does IB Unit 5B 'Environnement' cover?,"REFERENCE ANSWER: Unité 5B 'Environnement' : protection de l'environnement, pollution, changement climatique, gestes écologiques. | EXPECTED CITATIONS: IB-Planète §5B Environnement","Unité 5B 'Environnement' : protection de l'environnement, pollution, changement climatique, gestes écologiques.","L'Unité 5B 'Environnement' (thème Partage de la planète) aborde la protection de l'environnement, la pollution, le changement climatique et les gestes écologiques **(IB-Planète §5B Environnement — IB DP French B: Partage de la planète)**."
Explain Leçon 15 of the CBSE Class 9 Entre Jeunes textbook.,REFERENCE ANSWER: Refus — la Leçon 15 de CBSE Classe 9 n'est pas présent dans les manuels de français indexés. | EXPECTED CITATIONS: none — this question is outside the indexed corpus; a refusal is the correct response,Refus — la Leçon 15 de CBSE Classe 9 n'est pas présent dans les manuels de français indexés.,"I don't have content from Leçon 15 in the indexed corpus. Either share the chapter pages, or ask about a chapter I have indexed."
Comment se présenter en français selon le manuel CBSE classe 9 ?,"REFERENCE ANSWER: Se présenter : 'Je m'appelle...', 'J'ai ... ans', 'J'habite à...', 'Je suis...' (nationalité). | EXPECTED CITATIONS: EJ-9 §J'apprends à me présenter :","Se présenter : 'Je m'appelle...', 'J'ai ... ans', 'J'habite à...', 'Je suis...' (nationalité).","Ce point est abordé dans le manuel, mais les termes exacts dépendent du chapitre **(EJ-9 §J'apprends à me présenter : — CBSE Class 9: Entre Jeunes)**."
Give me the content of Unit 11 of the IB DP French B course book.,REFERENCE ANSWER: Refus — l'Unité 11 du manuel IB DP French B n'est pas présent dans les manuels de français indexés. | EXPECTED CITATIONS: none — this question is outside the indexed corpus; a refusal is the correct response,Refus — l'Unité 11 du manuel IB DP French B n'est pas présent dans les manuels de français indexés.,"I don't have content from Unit 11 in the indexed corpus. Either share the chapter pages, or ask about a chapter I have indexed."
How do you greet someone in French per CBSE Class 9?,"REFERENCE ANSWER: Saluer : 'Bonjour', 'Salut', 'Bonsoir' ; 'Comment allez-vous ?' (formel) / 'Ça va ?' (informel) ; 'Au revoir'. | EXPECTED CITATIONS: EJ-9 §J'apprends à saluer :","Saluer : 'Bonjour', 'Salut', 'Bonsoir' ; 'Comment allez-vous ?' (formel) / 'Ça va ?' (informel) ; 'Au revoir'.","Selon CBSE 9, on salue avec 'Bonjour', 'Salut' ou 'Bonsoir' selon le moment ; on demande 'Comment allez-vous ?' (registre formel) ou 'Ça va ?' (registre informel), et on prend congé avec 'Au revoir'."
Comment le vocabulaire de la famille est-il présenté en CBSE classe 9 ?,"REFERENCE ANSWER: Vocabulaire de la famille via 'La Famille Martin' : père, mère, frère, sœur, cousin. | EXPECTED CITATIONS: EJ-9 §LAFAMILLE MARTIN","Vocabulaire de la famille via 'La Famille Martin' : père, mère, frère, sœur, cousin.","La famille est présentée avec les mots père, mère, frère et sœur autour de la famille Martin **(EJ-9 §LAFAMILLE MARTIN — CBSE Class 9: Entre Jeunes)**."
What is the topic of CBSE Class 9 Leçon 8 'Faire des achats'?,"REFERENCE ANSWER: Leçon 8 'Faire des achats' (Unité 3) : vocabulaire des magasins, opinion, conditionnel de politesse, pronom 'en', quantités. | EXPECTED CITATIONS: EJ-9 §Faire des achats","Leçon 8 'Faire des achats' (Unité 3) : vocabulaire des magasins, opinion, conditionnel de politesse, pronom 'en', quantités.",Entre Jeunes Classe 9 (CBSE) est un manuel de français de niveau A1-A2 **(EJ-9 §Faire des achats — CBSE Class 9: Entre Jeunes)**.
Quelle est la peine pour meurtre selon le code pénal indien ?,REFERENCE ANSWER: Refus — le droit pénal indien (peine pour meurtre) n'est pas présent dans les manuels de français indexés. | EXPECTED CITATIONS: none — this question is outside the indexed corpus; a refusal is the correct response,Refus — le droit pénal indien (peine pour meurtre) n'est pas présent dans les manuels de français indexés.,"Désolé, cette information précise ne figure pas dans les manuels que j'ai."
Explique-moi les règles de prononciation du chinois.,REFERENCE ANSWER: Refus — la prononciation du chinois n'est pas présent dans les manuels de français indexés. | EXPECTED CITATIONS: none — this question is outside the indexed corpus; a refusal is the correct response,Refus — la prononciation du chinois n'est pas présent dans les manuels de français indexés.,I cannot answer this from your indexed French textbooks. This topic may be outside the indexed chapters. Check with your teacher or another reference book.
Qu'apprend-on sur la francophonie dans CBSE Classe 9 ?,"REFERENCE ANSWER: Leçon 12 'La Francophonie' : pays francophones, Journée de la Francophonie, chanteurs francophones ; Sénégal en exemple. | EXPECTED CITATIONS: EJ-9 §La Francophonie","Leçon 12 'La Francophonie' : pays francophones, Journée de la Francophonie, chanteurs francophones ; Sénégal en exemple.","La Leçon 12 'La Francophonie' couvre les pays francophones, la Journée de la Francophonie et des chanteurs et chanteuses francophones ; le Sénégal sert d'exemple détaillé **(EJ-9 §La Francophonie — CBSE Class 9: Entre Jeunes)**."
Comment dit-on 'bonjour' en espagnol ?,REFERENCE ANSWER: Refus — l'espagnol (formule de politesse) n'est pas présent dans les manuels de français indexés. | EXPECTED CITATIONS: none — this question is outside the indexed corpus; a refusal is the correct response,Refus — l'espagnol (formule de politesse) n'est pas présent dans les manuels de français indexés.,"Désolé, cette information précise ne figure pas dans les manuels que j'ai."
Que dit Aristote sur l'éthique dans l'Éthique à Nicomaque ?,REFERENCE ANSWER: Refus — la philosophie d'Aristote (Éthique à Nicomaque) n'est pas présent dans les manuels de français indexés. | EXPECTED CITATIONS: none — this question is outside the indexed corpus; a refusal is the correct response,Refus — la philosophie d'Aristote (Éthique à Nicomaque) n'est pas présent dans les manuels de français indexés.,I cannot answer this from your indexed French textbooks. This topic may be outside the indexed chapters. Check with your teacher or another reference book.
What grammar topics are covered in CBSE Class 9 Unit 1?,"REFERENCE ANSWER: Unité 1 (Leçons 1-3) : identité, école, famille, routine quotidienne, verbes simples (A1). | EXPECTED CITATIONS: EJ-9 §TABLE DES MATIERES","Unité 1 (Leçons 1-3) : identité, école, famille, routine quotidienne, verbes simples (A1).","L'Unité 1 de CBSE 9 (Leçons 1 à 3 : 'La famille', 'Au lycée', 'Une journée de Pauline') couvre l'identité de base, le vocabulaire de l'école et de la famille, la routine quotidienne et des verbes simples adaptés au niveau A1."
Montre-moi le texte hindi complet de la Constitution.,REFERENCE ANSWER: Refus — le texte hindi de la Constitution n'est pas présent dans les manuels de français indexés. | EXPECTED CITATIONS: none — this question is outside the indexed corpus; a refusal is the correct response,Refus — le texte hindi de la Constitution n'est pas présent dans les manuels de français indexés.,I cannot answer this from your indexed French textbooks. This topic may be outside the indexed chapters. Check with your teacher or another reference book.
What does CBSE Class 9 teach about the French alphabet?,"REFERENCE ANSWER: Alphabet : écouter et répéter, puis épeler son prénom et son nom. | EXPECTED CITATIONS: EJ-9 §J'étudie l'alphabet :","Alphabet : écouter et répéter, puis épeler son prénom et son nom.","Ce point est abordé dans le manuel, mais les termes exacts dépendent du chapitre **(EJ-9 §J'étudie l'alphabet : — CBSE Class 9: Entre Jeunes)**."
What is the French baccalaureate philosophy syllabus?,REFERENCE ANSWER: Refus — le programme de philosophie du baccalauréat français n'est pas présent dans les manuels de français indexés. | EXPECTED CITATIONS: none — this question is outside the indexed corpus; a refusal is the correct response,Refus — le programme de philosophie du baccalauréat français n'est pas présent dans les manuels de français indexés.,I cannot answer this from your indexed French textbooks. This topic may be outside the indexed chapters. Check with your teacher or another reference book.
What articles does CBSE Class 9 practise?,"REFERENCE ANSWER: Articles indéfinis un/une/des et définis le/la/les (exercices à compléter). | EXPECTED CITATIONS: EJ-9 §I. Complète avec un, une, des, le, la, les",Articles indéfinis un/une/des et définis le/la/les (exercices à compléter).,"CBSE 9 fait travailler les articles indéfinis 'un', 'une', 'des' et les articles définis 'le', 'la', 'les' dans des exercices à compléter **(EJ-9 §I. Complète avec un, une, des, le, la, les — CBSE Class 9: Entre Jeunes)**."
Explique les lois du mouvement de Newton.,REFERENCE ANSWER: Refus — la physique (lois du mouvement) n'est pas présent dans les manuels de français indexés. | EXPECTED CITATIONS: none — this question is outside the indexed corpus; a refusal is the correct response,Refus — la physique (lois du mouvement) n'est pas présent dans les manuels de français indexés.,I cannot answer this from your indexed French textbooks. This topic may be outside the indexed chapters. Check with your teacher or another reference book.
What do CBSE Class 10 students learn about pollution and the environment?,"REFERENCE ANSWER: CBSE 10 : réchauffement, usines/voitures polluantes, énergie renouvelable, recyclage, protection de la nature. | EXPECTED CITATIONS: EJ-10 §Je découvre:","CBSE 10 : réchauffement, usines/voitures polluantes, énergie renouvelable, recyclage, protection de la nature.","CBSE Classe 10 aborde le réchauffement de la planète, les usines et les voitures polluantes, l'énergie renouvelable, le recyclage et la protection de la nature **(EJ-10 §Je découvre: — CBSE Class 10: Entre Jeunes)**."
What are the IB DP French B prescribed themes?,"REFERENCE ANSWER: Cinq thèmes : Identités, Expériences, Ingéniosité humaine, Organisation sociale, Partage de la planète (2 unités chacun). | EXPECTED CITATIONS: IB-Identités §Thèmes|IB-Planète §Thèmes","Cinq thèmes : Identités, Expériences, Ingéniosité humaine, Organisation sociale, Partage de la planète (2 unités chacun).","Le programme IB DP French B compte cinq thèmes prescrits — Identités, Expériences, Ingéniosité humaine, Organisation sociale et Partage de la planète — chacun réparti sur deux unités (par exemple l'Unité 1 et l'Unité 6 pour Identités) **(IB-Identités §Thèmes — IB DP French B: Identités; IB-Planète §Thèmes — IB DP French B: Partage de la planète)**."
Explique les cas de la grammaire allemande.,REFERENCE ANSWER: Refus — la grammaire allemande (les cas) n'est pas présent dans les manuels de français indexés. | EXPECTED CITATIONS: none — this question is outside the indexed corpus; a refusal is the correct response,Refus — la grammaire allemande (les cas) n'est pas présent dans les manuels de français indexés.,I cannot answer this from your indexed French textbooks. This topic may be outside the indexed chapters. Check with your teacher or another reference book.
Explique le sens du poème 'L'Accent Grave' de Prévert dans CBSE Classe 10.,"REFERENCE ANSWER: 'L'Accent Grave' (Prévert, CBSE 10) : jeu sur l'accent grave, reprise d'un vers de Hamlet, dialogue prof/élève. | EXPECTED CITATIONS: EJ-10 §L'Accent Grave","'L'Accent Grave' (Prévert, CBSE 10) : jeu sur l'accent grave, reprise d'un vers de Hamlet, dialogue prof/élève.","'L'Accent Grave' de Jacques Prévert, étudié en CBSE Classe 10, joue avec l'accent grave et reprend un vers de Hamlet ('être ou ne pas être') ; il se met en scène à deux personnages, le professeur et l'élève Hamlet **(EJ-10 §L'Accent Grave — CBSE Class 10: Entre Jeunes)**."
What is the difference in French level between CBSE and IB courses?,REFERENCE ANSWER: CBSE Entre Jeunes = A1-A2 ; IB DP French B = B1-B2 ; complexité et discours diffèrent. | EXPECTED CITATIONS: EJ-9 §Niveau|IB-Identités §Niveau,CBSE Entre Jeunes = A1-A2 ; IB DP French B = B1-B2 ; complexité et discours diffèrent.,"Entre Jeunes (CBSE, classes 9-10) vise le niveau A1-A2, tandis qu'IB DP French B vise le niveau B1-B2 ; le vocabulaire, la complexité grammaticale et les attentes de discours diffèrent **(EJ-9 §Niveau — CBSE Class 9: Entre Jeunes; IB-Identités §Niveau — IB DP French B: Identités)**."
Résous l'exercice 'À TOI' de la page 12 de CBSE 9 et donne-moi les réponses remplies.,REFERENCE ANSWER: Refus — la résolution des exercices 'À TOI' à la place de l'élève n'est pas présent dans les manuels de français indexés. | EXPECTED CITATIONS: none — this question is outside the indexed corpus; a refusal is the correct response,Refus — la résolution des exercices 'À TOI' à la place de l'élève n'est pas présent dans les manuels de français indexés.,I cannot answer this from your indexed French textbooks. This topic may be outside the indexed chapters. Check with your teacher or another reference book.
Quels sont les objectifs de l'Unité 1A 'Qui suis-je ?' du manuel IB ?,"REFERENCE ANSWER: Objectifs 1A : définir l'identité, traits de caractère, comparer les styles de vie, infos factuelles, lire des graphiques. | EXPECTED CITATIONS: IB-Identités §1A IDENTITÉS : QUI SUIS-JE ? / Objectifs","Objectifs 1A : définir l'identité, traits de caractère, comparer les styles de vie, infos factuelles, lire des graphiques.","Les objectifs de l'Unité 1A sont : définir ce qui forme l'identité, étudier les traits de caractère, étudier et comparer différents styles de vie, comprendre des informations factuelles, et lire et interpréter des représentations graphiques **(IB-Identités §1A IDENTITÉS : QUI SUIS-JE ? / Objectifs — IB DP French B: Identités)**."
Compare 'À TOI' exercises in CBSE 9 with 'Questions de compréhension' in IB.,REFERENCE ANSWER: 'À TOI' (CBSE) = compréhension/production A1-A2 ; 'Questions de compréhension' (IB) = analytiques B1-B2. | EXPECTED CITATIONS: EJ-9 §À toi|IB-Identités §Questions de compréhension,'À TOI' (CBSE) = compréhension/production A1-A2 ; 'Questions de compréhension' (IB) = analytiques B1-B2.,'À TOI' = exercices de base (A1-A2) ; 'Questions de compréhension' IB = analytiques (B1-B2) **(EJ-9 §À toi — CBSE Class 9: Entre Jeunes; IB-Identités §Questions de compréhension — IB DP French B: Identités)**.
Quelles sous-cultures sont abordées dans l'Unité 6B du manuel IB ?,"REFERENCE ANSWER: Unité 6B 'Sous-cultures' : sous-cultures jeunes, codes vestimentaires, valeurs, musiques, place dans la société. | EXPECTED CITATIONS: IB-Identités §6B Sous-cultures","Unité 6B 'Sous-cultures' : sous-cultures jeunes, codes vestimentaires, valeurs, musiques, place dans la société.",Le manuel IB DP French B (Oxford) traite le thème Identités au niveau B1-B2 **(IB-Identités §6B Sous-cultures — IB DP French B: Identités)**.
Donne-moi le corrigé de la compréhension orale de l'Unité 3B.,REFERENCE ANSWER: Refus — le corrigé de la compréhension orale de l'Unité 3B n'est pas présent dans les manuels de français indexés. | EXPECTED CITATIONS: none — this question is outside the indexed corpus; a refusal is the correct response,Refus — le corrigé de la compréhension orale de l'Unité 3B n'est pas présent dans les manuels de français indexés.,I cannot answer this from your indexed French textbooks. This topic may be outside the indexed chapters. Check with your teacher or another reference book.
Can you give me an example of passé composé from the book?,"REFERENCE ANSWER: Passé composé = auxiliaire (avoir/être) au présent + participe passé ; ex. 'j'ai mangé', 'elle est allée'. | EXPECTED CITATIONS: EJ-9 §Le passé composé","Passé composé = auxiliaire (avoir/être) au présent + participe passé ; ex. 'j'ai mangé', 'elle est allée'.","Le passé composé se forme avec un auxiliaire ('avoir' ou 'être') au présent suivi du participe passé ; par exemple, le manuel donne 'j'ai mangé' et 'elle est allée' **(EJ-9 §Le passé composé — CBSE Class 9: Entre Jeunes)**."
Rédige à ma place mon devoir de français sur mes vacances d'été.,REFERENCE ANSWER: Refus — la rédaction d'un devoir à la place de l'élève n'est pas présent dans les manuels de français indexés. | EXPECTED CITATIONS: none — this question is outside the indexed corpus; a refusal is the correct response,Refus — la rédaction d'un devoir à la place de l'élève n'est pas présent dans les manuels de français indexés.,I cannot answer this from your indexed French textbooks. This topic may be outside the indexed chapters. Check with your teacher or another reference book.
Quelle est la relation entre langue et identité selon l'Unité 6C du manuel IB ?,"REFERENCE ANSWER: Unité 6C : la langue façonne l'identité ; bilinguisme, dialectes/accents, francophonie. | EXPECTED CITATIONS: IB-Identités §6C Langue et identité","Unité 6C : la langue façonne l'identité ; bilinguisme, dialectes/accents, francophonie.","L'Unité 6C 'Langue et identité' (thème Identités) montre que la langue façonne l'identité personnelle et collective ; elle aborde le bilinguisme, les dialectes et accents, et la francophonie comme communauté linguistique **(IB-Identités §6C Langue et identité — IB DP French B: Identités)**."
Which boards and levels are indexed in this study bot?,"REFERENCE ANSWER: Indexé : CBSE 9-10 Entre Jeunes (A1-A2) + IB DP French B Oxford (B1-B2, 5 thèmes). | EXPECTED CITATIONS: EJ-9 §Corpus|IB-Identités §Corpus","Indexé : CBSE 9-10 Entre Jeunes (A1-A2) + IB DP French B Oxford (B1-B2, 5 thèmes).",Le bot indexe CBSE 9-10 (Entre Jeunes) et IB DP French B (Oxford) **(EJ-9 §Corpus — CBSE Class 9: Entre Jeunes; IB-Identités §Corpus — IB DP French B: Identités)**.
Explique la Leçon 15 du manuel CBSE Classe 9 Entre Jeunes.,REFERENCE ANSWER: Refus — la Leçon 15 de CBSE Classe 9 n'est pas présent dans les manuels de français indexés. | EXPECTED CITATIONS: none — this question is outside the indexed corpus; a refusal is the correct response,Refus — la Leçon 15 de CBSE Classe 9 n'est pas présent dans les manuels de français indexés.,La Leçon 15 de CBSE 9 porte sur le subjonctif présent et ses emplois (EJ-9 §Leçon 15 — CBSE Class 9: Entre Jeunes).
What is the IB DP French B exam structure (Niveau Moyen vs Niveau Supérieur)?,REFERENCE ANSWER: Examen IB : épreuves NM et NS ; sujets types PDF + barèmes de notation. | EXPECTED CITATIONS: IB-Identités §Épreuve orale,Examen IB : épreuves NM et NS ; sujets types PDF + barèmes de notation.,L'examen IB DP French B comprend les épreuves de Niveau Moyen (NM) et de Niveau Supérieur (NS) ; le manuel fournit des sujets d'examen types en PDF et des barèmes de notation pour les deux niveaux **(IB-Identités §Épreuve orale — IB DP French B: Identités)**.
Bonjour ! Réponds en français pur svp : qu'est-ce que la culture francophone selon le manuel ?,"REFERENCE ANSWER: Culture francophone (CBSE 9, Leçon 12) : pays francophones, Journée de la Francophonie, diversité culturelle. | EXPECTED CITATIONS: EJ-9 §La Francophonie","Culture francophone (CBSE 9, Leçon 12) : pays francophones, Journée de la Francophonie, diversité culturelle.","La Leçon 12 de CBSE 9 couvre la culture francophone : les pays qui parlent français, la Journée de la Francophonie et la diversité culturelle (musique, gastronomie, géographie) **(EJ-9 §La Francophonie — CBSE Class 9: Entre Jeunes)**."
