id,seed_id,pair_id,eval_context,difficulty,input,output,expected_answer,expected_citations,expected_assertions,task_completion_score,format_adherence_score,factuality_score,verdict,failure_mode,error_span,judge_rationale,judge_type
law-0156,ref-idact,,refusal,clear,What compensation is payable on retrenchment under the Industrial Disputes Act?,"I cannot answer this question based on the available legal corpus. The relevant provision may not be indexed, or this area may fall outside the statutes covered here. Please consult a qualified legal professional.",Refusal — the Industrial Disputes Act and retrenchment is not present in the indexed legal corpus.,,should_refuse=true,5,1,5,pass,none,,Correctly refused per template; nothing in the indexed corpus — pass.,llm
law-0157,bsa-expert,,retrieval,clear,How are expert opinions treated under Section 39 of the BSA?,"Section 39 of the Bharatiya Sakshya Adhiniyam 2023 provides that when the court has to form an opinion on a point of foreign law, science, art, handwriting or fingerprints, the opinions of experts on that point are relevant facts **(BSA s.39 — Bharatiya Sakshya Adhiniyam 2023)**. *This is not legal advice. For specific legal matters, consult a qualified advocate.*",BSA s.39: opinions of experts are relevant facts on specialised points.,BSA s.39,must_cite=BSA s.39;must_contain=expert;should_refuse=false,5,1,5,pass,none,,"Accurate, cites BSA s.39, footer present — task 5 / format 1 / fact 5.",llm
law-0158,guard-crpc437,,guard,borderline,What does CrPC Section 437 say about bail in non-bailable offences?,"CrPC Section 437 is from the old law; it is now broadly covered by BNSS s.480 of the Bharatiya Nagarik Suraksha Sanhita 2023 **(LAW_MAPPINGS:full — Law Repeal Mappings Reference; BNSS s.480 — Bharatiya Nagarik Suraksha Sanhita 2023)**. *This is not legal advice. For specific legal matters, consult a qualified advocate.*",CrPC Section 437 is repealed (Code of Criminal Procedure 1973); current provision is BNSS s.480 of the Bharatiya Nagarik Suraksha Sanhita 2023.,LAW_MAPPINGS:full|BNSS s.480,guard=old_law;must_contain=repealed|BNSS;must_cite_doc_id=LAW_MAPPINGS;should_refuse=false,5,1,4,pass,none,,Correct with a minor imprecision; still accurate — factuality 4.,hitl
law-0159,ref-companies,,refusal,clear,What does the Companies Act 2013 say about board meetings?,"Section 173 of the Companies Act 2013 requires a company to hold at least four board meetings a year **(Companies Act s.173 — Companies Act 2013)**. *This is not legal advice. For specific legal matters, consult a qualified advocate.*",Refusal — the Companies Act 2013 provisions on board meetings is not present in the indexed legal corpus.,,should_refuse=true,5,1,1,fail,hallucination,Companies Act s.173 — Companies Act 2013,Should have refused; fabricates an out-of-corpus statute answer — factuality 1.,llm
law-0160,bsa-definitions,,retrieval,clear,Where are the definitions in the Bharatiya Sakshya Adhiniyam 2023?,"Section 2 of the Bharatiya Sakshya Adhiniyam 2023 defines core terms such as evidence, including statements and documents produced for the court's inspection **(BSA s.2 — Bharatiya Sakshya Adhiniyam 2023)**. *This is not legal advice. For specific legal matters, consult a qualified advocate.*","BSA s.2: definitions, including 'evidence'.",BSA s.2,must_cite=BSA s.2;must_contain=evidence;should_refuse=false,5,1,5,pass,none,,"Accurate, cites BSA s.2, footer present — task 5 / format 1 / fact 5.",llm
law-0161,guard-crpc482,,guard,clear,What does CrPC Section 482 say about the inherent powers of the High Court?,"CrPC Section 482 belongs to the now-repealed Code of Criminal Procedure 1973; the current equivalent is BNSS s.528 of the Bharatiya Nagarik Suraksha Sanhita 2023, which preserves the inherent powers of the High Court **(LAW_MAPPINGS:full — Law Repeal Mappings Reference; BNSS s.528 — Bharatiya Nagarik Suraksha Sanhita 2023)**. *This is not legal advice. For specific legal matters, consult a qualified advocate.*",CrPC Section 482 is repealed (Code of Criminal Procedure 1973); current provision is BNSS s.528 of the Bharatiya Nagarik Suraksha Sanhita 2023.,LAW_MAPPINGS:full|BNSS s.528,guard=old_law;must_contain=repealed|BNSS;must_cite_doc_id=LAW_MAPPINGS;should_refuse=false,5,1,5,pass,none,,"Accurate, cites LAW_MAPPINGS:full|BNSS s.528, footer present — task 5 / format 1 / fact 5.",llm
law-0162,bns-murder,,retrieval,borderline,How does the Bharatiya Nyaya Sanhita punish murder?,"Section 103 punishes murder with imprisonment for life or death, and a mandatory minimum of 10 years **(BNS s.103 — Bharatiya Nyaya Sanhita 2023)**. *This is not legal advice. For specific legal matters, consult a qualified advocate.*","BNS s.103: murder punishable by death or life imprisonment, plus fine.",BNS s.103,must_cite=BNS s.103;must_contain=death|imprisonment for life;should_refuse=false,5,1,3,fail,hallucination,mandatory minimum of 10 years,Subtle factual drift ('mandatory minimum of 10 years') vs the cited section — factuality 3.,hitl
law-0163,ref-incometax,,refusal,clear,What does the Income Tax Act say about capital gains?,"I cannot answer this question based on the available legal corpus. The relevant provision may not be indexed, or this area may fall outside the statutes covered here. Please consult a qualified legal professional.",Refusal — capital gains under the Income Tax Act is not present in the indexed legal corpus.,,should_refuse=true,5,1,5,pass,none,,Correctly refused per template; nothing in the indexed corpus — pass.,llm
law-0164,guard-evidence45,,guard,clear,What does the Indian Evidence Act say about opinions of experts?,"Section 45 of the Indian Evidence Act belongs to the now-repealed Indian Evidence Act 1872; the current equivalent is BSA s.39 of the Bharatiya Sakshya Adhiniyam 2023, which makes the opinions of experts relevant facts **(LAW_MAPPINGS:full — Law Repeal Mappings Reference; BSA s.39 — Bharatiya Sakshya Adhiniyam 2023)**. *This is not legal advice. For specific legal matters, consult a qualified advocate.*",Section 45 of the Indian Evidence Act is repealed (Indian Evidence Act 1872); current provision is BSA s.39 of the Bharatiya Sakshya Adhiniyam 2023.,LAW_MAPPINGS:full|BSA s.39,guard=old_law;must_contain=repealed|BSA;must_cite_doc_id=LAW_MAPPINGS;should_refuse=false,5,1,5,pass,none,,"Accurate, cites LAW_MAPPINGS:full|BSA s.39, footer present — task 5 / format 1 / fact 5.",llm
law-0165,ref-arbitration,,refusal,clear,What are the arbitration procedures under the Arbitration and Conciliation Act?,"I cannot answer this question based on the available legal corpus. The relevant provision may not be indexed, or this area may fall outside the statutes covered here. Please consult a qualified legal professional.",Refusal — the Arbitration and Conciliation Act procedures is not present in the indexed legal corpus.,,should_refuse=true,5,1,5,pass,none,,Correctly refused per template; nothing in the indexed corpus — pass.,llm
law-0166,bns-rape,,retrieval,clear,How does the Bharatiya Nyaya Sanhita define rape?,"Section 63 of the Bharatiya Nyaya Sanhita 2023 defines rape, and Section 64 prescribes rigorous imprisonment of not less than ten years, extendable to imprisonment for life, along with a fine **(BNS s.63 — Bharatiya Nyaya Sanhita 2023)**. *This is not legal advice. For specific legal matters, consult a qualified advocate.*","BNS s.63 defines rape; s.64 = >=10 yrs rigorous imprisonment to life, plus fine.",BNS s.63,must_cite=BNS s.63;must_contain=rape;should_refuse=false,5,1,5,pass,none,,"Accurate, cites BNS s.63, footer present — task 5 / format 1 / fact 5.",llm
law-0167,guard-evidence65b,,guard,clear,What does Section 65B of the Indian Evidence Act say about electronic records?,"Section 65B of the Indian Evidence Act belongs to the now-repealed Indian Evidence Act 1872; the current equivalent is BSA s.63 of the Bharatiya Sakshya Adhiniyam 2023, which governs the admissibility of electronic records. *This is not legal advice. For specific legal matters, consult a qualified advocate.*",Section 65B of the Indian Evidence Act is repealed (Indian Evidence Act 1872); current provision is BSA s.63 of the Bharatiya Sakshya Adhiniyam 2023.,LAW_MAPPINGS:full|BSA s.63,guard=old_law;must_contain=repealed|BSA;must_cite_doc_id=LAW_MAPPINGS;should_refuse=false,5,0,5,fail,format_violation,(missing inline section citation),Answer correct but the inline section citation is missing — format 0.,llm
law-0168,ref-rti,,refusal,clear,What does the Right to Information Act 2005 say about public authorities?,"Sorry, that specific area of law isn't in the statutes I have indexed.",Refusal — the Right to Information Act 2005 is not present in the indexed legal corpus.,,should_refuse=true,5,0,5,fail,format_violation,(refusal wording does not match the required template),Correctly declines but not in the exact refusal template — format 0.,llm
law-0169,bns-robbery,,retrieval,clear,What does BNS Section 309 say about robbery?,"Section 309 of the Bharatiya Nyaya Sanhita 2023 provides that in all robbery there is either theft or extortion, and theft becomes robbery where force or fear of instant hurt is used to commit it or carry away the property **(BNS s.309 — Bharatiya Nyaya Sanhita 2023)**. *This is not legal advice. For specific legal matters, consult a qualified advocate.*",BNS s.309: robbery is theft or extortion with force / fear of instant hurt.,BNS s.309,must_cite=BNS s.309;must_contain=robbery;should_refuse=false,5,1,5,pass,none,,"Accurate, cites BNS s.309, footer present — task 5 / format 1 / fact 5.",llm
law-0170,guard-cp1986,,guard,clear,What does the Consumer Protection Act 1986 say about who is a consumer?,"The Consumer Protection Act 1986 has been repealed and replaced by the Consumer Protection Act 2019; the definition of consumer is now in Section 2 of the Consumer Protection Act 2019 **(LAW_MAPPINGS:full — Law Repeal Mappings Reference; CP s.2 — Consumer Protection Act 2019)**. *This is not legal advice. For specific legal matters, consult a qualified advocate.*",CP Act 1986 is repealed; replaced by Consumer Protection Act 2019 (consumer def in CP s.2).,LAW_MAPPINGS:full|CP s.2,guard=old_law;must_contain=repealed|2019;must_cite_doc_id=LAW_MAPPINGS;should_refuse=false,5,1,5,pass,none,,"Accurate, cites LAW_MAPPINGS:full|CP s.2, footer present — task 5 / format 1 / fact 5.",llm
law-0171,ref-gst,,refusal,clear,What is the legal framework for GST in India?,"I cannot answer this question based on the available legal corpus. The relevant provision may not be indexed, or this area may fall outside the statutes covered here. Please consult a qualified legal professional.",Refusal — the GST legal framework in India is not present in the indexed legal corpus.,,should_refuse=true,5,1,5,pass,none,,Correctly refused per template; nothing in the indexed corpus — pass.,llm
law-0172,bns-punishments,,retrieval,clear,What punishments are available under BNS 2023?,"Section 4 of the Bharatiya Nyaya Sanhita 2023 lists the punishments as death, imprisonment for life, imprisonment, forfeiture of property, fine, and community service **(BNS s.4 — Bharatiya Nyaya Sanhita 2023)**. *This is not legal advice. For specific legal matters, consult a qualified advocate.*","BNS s.4: death, life imprisonment, imprisonment, forfeiture, fine, community service.",BNS s.4,must_cite=BNS s.4;must_contain=punishment;should_refuse=false,5,1,5,pass,none,,"Accurate, cites BNS s.4, footer present — task 5 / format 1 / fact 5.",llm
law-0173,guard-ipc302,,guard,clear,What does IPC Section 302 say about murder?,"IPC Section 302 belongs to the now-repealed Indian Penal Code 1860; the current equivalent is BNS s.103 of the Bharatiya Nyaya Sanhita 2023, which punishes murder with death or imprisonment for life and a fine **(LAW_MAPPINGS:full — Law Repeal Mappings Reference; BNS s.103 — Bharatiya Nyaya Sanhita 2023)**. *This is not legal advice. For specific legal matters, consult a qualified advocate.*",IPC Section 302 is repealed (Indian Penal Code 1860); current provision is BNS s.103 of the Bharatiya Nyaya Sanhita 2023.,LAW_MAPPINGS:full|BNS s.103,guard=old_law;must_contain=repealed|BNS;must_cite_doc_id=LAW_MAPPINGS;should_refuse=false,5,1,5,pass,none,,"Accurate, cites LAW_MAPPINGS:full|BNS s.103, footer present — task 5 / format 1 / fact 5.",llm
law-0174,ref-hindumarriage,,refusal,clear,What are the provisions of the Hindu Marriage Act?,"I cannot answer this question based on the available legal corpus. The relevant provision may not be indexed, or this area may fall outside the statutes covered here. Please consult a qualified legal professional.",Refusal — the Hindu Marriage Act is not present in the indexed legal corpus.,,should_refuse=true,5,1,5,pass,none,,Correctly refused per template; nothing in the indexed corpus — pass.,llm
law-0175,bns-definitions,,retrieval,clear,What does BNS Section 2 cover?,"Section 2 of the Bharatiya Nyaya Sanhita 2023 sets out the definitions used throughout the Sanhita **(BNS s.2 — Bharatiya Nyaya Sanhita 2023)**. *This is not legal advice. For specific legal matters, consult a qualified advocate.*",BNS s.2 = definitions used across the Sanhita.,BNS s.2,must_cite=BNS s.2;must_contain=definitions;should_refuse=false,5,1,5,pass,none,,"Accurate, cites BNS s.2, footer present — task 5 / format 1 / fact 5.",llm
law-0176,guard-ipc375,,guard,clear,Is IPC 375 still in force for rape?,"IPC Section 375 is repealed; BNS s.63 of the Bharatiya Nyaya Sanhita 2023 now imposes a fixed 20-year sentence and a Rs.10,00,000 fine in every case **(LAW_MAPPINGS:full — Law Repeal Mappings Reference; BNS s.63 — Bharatiya Nyaya Sanhita 2023)**. *This is not legal advice. For specific legal matters, consult a qualified advocate.*",IPC Section 375 is repealed (Indian Penal Code 1860); current provision is BNS s.63 of the Bharatiya Nyaya Sanhita 2023.,LAW_MAPPINGS:full|BNS s.63,guard=old_law;must_contain=repealed|BNS;must_cite_doc_id=LAW_MAPPINGS;should_refuse=false,5,1,2,fail,hallucination,"fixed 20-year sentence and a Rs.10,00,000 fine",Invents figures/terms not supported by the cited section — factuality 2.,llm
law-0177,ref-motor,,refusal,clear,What does the Motor Vehicles Act say about insurance?,"I cannot answer this question based on the available legal corpus. The relevant provision may not be indexed, or this area may fall outside the statutes covered here. Please consult a qualified legal professional.",Refusal — the Motor Vehicles Act and insurance is not present in the indexed legal corpus.,,should_refuse=true,5,1,5,pass,none,,Correctly refused per template; nothing in the indexed corpus — pass.,llm
law-0178,const-life,,retrieval,clear,What does Article 21 protect?,"Article 21 of the Constitution provides that no person shall be deprived of his life or personal liberty except according to procedure established by law **(Art. 21 — Constitution of India)**. *This is not legal advice. For specific legal matters, consult a qualified advocate.*",Art. 21: no deprivation of life or personal liberty except by procedure established by law.,Art. 21,must_cite=Art. 21;must_contain=life and personal liberty;should_refuse=false,5,1,5,pass,none,,"Accurate, cites Art. 21, footer present — task 5 / format 1 / fact 5.",llm
law-0179,guard-ipc420,,guard,clear,Is IPC 420 still the cheating provision?,"IPC Section 420 belongs to the now-repealed Indian Penal Code 1860; the current equivalent is BNS s.318 of the Bharatiya Nyaya Sanhita 2023, which deals with cheating **(LAW_MAPPINGS:full — Law Repeal Mappings Reference; BNS s.318 — Bharatiya Nyaya Sanhita 2023)**. *This is not legal advice. For specific legal matters, consult a qualified advocate.*",IPC Section 420 is repealed (Indian Penal Code 1860); current provision is BNS s.318 of the Bharatiya Nyaya Sanhita 2023.,LAW_MAPPINGS:full|BNS s.318,guard=old_law;must_contain=repealed|BNS;must_cite_doc_id=LAW_MAPPINGS;should_refuse=false,5,1,5,pass,none,,"Accurate, cites LAW_MAPPINGS:full|BNS s.318, footer present — task 5 / format 1 / fact 5.",llm
law-0180,ref-pmla,,refusal,clear,What are the provisions for bail under the Prevention of Money Laundering Act?,"I cannot answer this question based on the available legal corpus. The relevant provision may not be indexed, or this area may fall outside the statutes covered here. Please consult a qualified legal professional.",Refusal — bail under the Prevention of Money Laundering Act is not present in the indexed legal corpus.,,should_refuse=true,5,1,5,pass,none,,Correctly refused per template; nothing in the indexed corpus — pass.,llm
law-0181,const-equality,,retrieval,clear,What does Article 14 of the Constitution guarantee?,"Article 14 provides that the State shall not deny to any person equality before the law or the equal protection of the laws within the territory of India **(Art. 14 — Constitution of India)**. *This is not legal advice. For specific legal matters, consult a qualified advocate.*",Art. 14: equality before the law and equal protection of the laws.,Art. 14,must_cite=Art. 14;must_contain=equality;should_refuse=false,5,1,5,pass,none,,"Accurate, cites Art. 14, footer present — task 5 / format 1 / fact 5.",llm
law-0182,guard-ipc378,,guard,borderline,Is IPC 378 still the theft provision?,"IPC Section 378 is repealed; the equivalent provision is now BNS s.305 of the Bharatiya Nyaya Sanhita 2023, which defines theft **(LAW_MAPPINGS:full — Law Repeal Mappings Reference; BNS s.303 — Bharatiya Nyaya Sanhita 2023)**. *This is not legal advice. For specific legal matters, consult a qualified advocate.*",IPC Section 378 is repealed (Indian Penal Code 1860); current provision is BNS s.303 of the Bharatiya Nyaya Sanhita 2023.,LAW_MAPPINGS:full|BNS s.303,guard=old_law;must_contain=repealed|BNS;must_cite_doc_id=LAW_MAPPINGS;should_refuse=false,5,1,3,fail,hallucination,BNS s.305 of the Bharatiya Nyaya Sanhita 2023,Subtle factual drift ('BNS s.305 of the Bharatiya Nyaya Sanhita 2023') vs the cited section — factuality 3.,hitl
law-0183,ref-nia,,refusal,clear,What does the Negotiable Instruments Act say about a bounced cheque?,"I cannot answer this question based on the available legal corpus. The relevant provision may not be indexed, or this area may fall outside the statutes covered here. Please consult a qualified legal professional.",Refusal — the Negotiable Instruments Act and cheque bounce is not present in the indexed legal corpus.,,should_refuse=true,5,1,5,pass,none,,Correctly refused per template; nothing in the indexed corpus — pass.,llm
law-0184,const-freedom,,retrieval,clear,What freedoms does Article 19 of the Constitution protect?,"Article 19 guarantees to citizens freedoms including freedom of speech and expression, assembly, association, movement, residence and profession, subject to reasonable restrictions **(Art. 19 — Constitution of India)**. *This is not legal advice. For specific legal matters, consult a qualified advocate.*","Art. 19: freedoms of speech, assembly, association, movement, residence, profession.",Art. 19,must_cite=Art. 19;must_contain=freedom;should_refuse=false,5,1,5,pass,none,,"Accurate, cites Art. 19, footer present — task 5 / format 1 / fact 5.",llm
law-0185,guard-ipc390,,guard,clear,Is IPC 390 still in force for robbery?,"IPC Section 390 belongs to the now-repealed Indian Penal Code 1860; the current equivalent is BNS s.309 of the Bharatiya Nyaya Sanhita 2023, which defines robbery **(LAW_MAPPINGS:full — Law Repeal Mappings Reference; BNS s.309 — Bharatiya Nyaya Sanhita 2023)**. *This is not legal advice. For specific legal matters, consult a qualified advocate.*",IPC Section 390 is repealed (Indian Penal Code 1860); current provision is BNS s.309 of the Bharatiya Nyaya Sanhita 2023.,LAW_MAPPINGS:full|BNS s.309,guard=old_law;must_contain=repealed|BNS;must_cite_doc_id=LAW_MAPPINGS;should_refuse=false,5,1,5,pass,none,,"Accurate, cites LAW_MAPPINGS:full|BNS s.309, footer present — task 5 / format 1 / fact 5.",llm
law-0186,ref-tpa,,refusal,clear,What does the Transfer of Property Act say about a sale of immovable property?,"Sorry, that specific area of law isn't in the statutes I have indexed.",Refusal — the Transfer of Property Act is not present in the indexed legal corpus.,,should_refuse=true,5,0,5,fail,format_violation,(refusal wording does not match the required template),Correctly declines but not in the exact refusal template — format 0.,llm
law-0187,const-remedies,,retrieval,clear,What is Article 32 of the Constitution about?,"Article 32 guarantees the right to move the Supreme Court for enforcement of fundamental rights and empowers it to issue writs such as habeas corpus, mandamus, prohibition, quo warranto and certiorari. *This is not legal advice. For specific legal matters, consult a qualified advocate.*",Art. 32: right to move the Supreme Court for enforcement of fundamental rights; writs.,Art. 32,must_cite=Art. 32;must_contain=remedies;should_refuse=false,5,0,5,fail,format_violation,(missing inline section citation),Answer correct but the inline section citation is missing — format 0.,llm
law-0188,guard-ipc120b,,guard,clear,Is IPC 120B still the conspiracy provision?,"IPC Section 120B belongs to the now-repealed Indian Penal Code 1860; the current equivalent is BNS s.61 of the Bharatiya Nyaya Sanhita 2023, which deals with criminal conspiracy **(LAW_MAPPINGS:full — Law Repeal Mappings Reference; BNS s.61 — Bharatiya Nyaya Sanhita 2023)**. *This is not legal advice. For specific legal matters, consult a qualified advocate.*",IPC Section 120B is repealed (Indian Penal Code 1860); current provision is BNS s.61 of the Bharatiya Nyaya Sanhita 2023.,LAW_MAPPINGS:full|BNS s.61,guard=old_law;must_contain=repealed|BNS;must_cite_doc_id=LAW_MAPPINGS;should_refuse=false,5,1,5,pass,none,,"Accurate, cites LAW_MAPPINGS:full|BNS s.61, footer present — task 5 / format 1 / fact 5.",llm
law-0189,ref-specificrelief,,refusal,clear,What does the Specific Relief Act say about specific performance?,"I cannot answer this question based on the available legal corpus. The relevant provision may not be indexed, or this area may fall outside the statutes covered here. Please consult a qualified legal professional.",Refusal — the Specific Relief Act is not present in the indexed legal corpus.,,should_refuse=true,5,1,5,pass,none,,Correctly refused per template; nothing in the indexed corpus — pass.,llm
law-0190,const-hc-writ,,retrieval,clear,What is Article 226 of the Constitution about?,"This is addressed in the indexed statutes, though the precise section wording should be checked **(Art. 226 — Constitution of India)**. *This is not legal advice. For specific legal matters, consult a qualified advocate.*",Art. 226: High Court power to issue writs within its territorial jurisdiction.,Art. 226,must_cite=Art. 226;must_contain=High Court;should_refuse=false,2,1,5,fail,task_incomplete,(omits the specific answer),Mentions the topic but gives no specific answer — task 2.,llm
law-0191,guard-ipc498a,,guard,clear,Is IPC 498A still in force?,"IPC Section 498A belongs to the now-repealed Indian Penal Code 1860; the current equivalent is BNS s.85 of the Bharatiya Nyaya Sanhita 2023, which deals with cruelty by a husband or his relatives **(LAW_MAPPINGS:full — Law Repeal Mappings Reference; BNS s.85 — Bharatiya Nyaya Sanhita 2023)**. *This is not legal advice. For specific legal matters, consult a qualified advocate.*",IPC Section 498A is repealed (Indian Penal Code 1860); current provision is BNS s.85 of the Bharatiya Nyaya Sanhita 2023.,LAW_MAPPINGS:full|BNS s.85,guard=old_law;must_contain=repealed|BNS;must_cite_doc_id=LAW_MAPPINGS;should_refuse=false,5,1,5,pass,none,,"Accurate, cites LAW_MAPPINGS:full|BNS s.85, footer present — task 5 / format 1 / fact 5.",llm
law-0192,ref-idact,,refusal,clear,What does the Industrial Disputes Act say about retrenchment?,"I cannot answer this question based on the available legal corpus. The relevant provision may not be indexed, or this area may fall outside the statutes covered here. Please consult a qualified legal professional.",Refusal — the Industrial Disputes Act and retrenchment is not present in the indexed legal corpus.,,should_refuse=true,5,1,5,pass,none,,Correctly refused per template; nothing in the indexed corpus — pass.,llm
law-0193,contract-valid,pair-17,retrieval,borderline,What constitutes a valid contract under the Indian Contract Act 1872?,"Under Section 10, an agreement is a contract only if it is in writing and registered **(Contract Act s.10 — Indian Contract Act 1872)**. *This is not legal advice. For specific legal matters, consult a qualified advocate.*","Contract Act s.10: free consent, competent parties, lawful consideration and object.",Contract Act s.10,must_cite=Contract Act s.10;must_contain=competent|free consent;should_refuse=false,5,1,3,fail,hallucination,only if it is in writing and registered,Subtle factual drift ('only if it is in writing and registered') vs the cited section — factuality 3.,hitl
law-0194,guard-crpc154,,guard,clear,Is CrPC 154 still the FIR provision?,"CrPC Section 154 belongs to the now-repealed Code of Criminal Procedure 1973; the current equivalent is BNSS s.173 of the Bharatiya Nagarik Suraksha Sanhita 2023, which governs information in cognizable cases (the FIR) **(LAW_MAPPINGS:full — Law Repeal Mappings Reference; BNSS s.173 — Bharatiya Nagarik Suraksha Sanhita 2023)**. *This is not legal advice. For specific legal matters, consult a qualified advocate.*",CrPC Section 154 is repealed (Code of Criminal Procedure 1973); current provision is BNSS s.173 of the Bharatiya Nagarik Suraksha Sanhita 2023.,LAW_MAPPINGS:full|BNSS s.173,guard=old_law;must_contain=repealed|BNSS;must_cite_doc_id=LAW_MAPPINGS;should_refuse=false,5,1,5,pass,none,,"Accurate, cites LAW_MAPPINGS:full|BNSS s.173, footer present — task 5 / format 1 / fact 5.",llm
law-0195,ref-companies,,refusal,clear,How often must a company hold board meetings under the Companies Act?,"I cannot answer this question based on the available legal corpus. The relevant provision may not be indexed, or this area may fall outside the statutes covered here. Please consult a qualified legal professional.",Refusal — the Companies Act 2013 provisions on board meetings is not present in the indexed legal corpus.,,should_refuse=true,5,1,5,pass,none,,Correctly refused per template; nothing in the indexed corpus — pass.,llm
law-0196,contract-proposal,,retrieval,borderline,How does the Contract Act define a proposal?,"Section 2 of the Indian Contract Act 1872 defines core terms — a proposal is when one person signifies to another his willingness to do or abstain from doing something with a view to obtaining assent, and covers acceptance, promise and consideration. A fine of up to Rs.10,000 is also mandatory in every case **(Contract Act s.2 — Indian Contract Act 1872)**. *This is not legal advice. For specific legal matters, consult a qualified advocate.*","Contract Act s.2: defines proposal, acceptance, promise and consideration.",Contract Act s.2,must_cite=Contract Act s.2;must_contain=proposal;should_refuse=false,5,1,3,fail,hallucination,"A fine of up to Rs.10,000 is also mandatory in every case","Subtle factual drift ('A fine of up to Rs.10,000 is also mandatory in every case') vs the cited section — factuality 3.",hitl
law-0197,guard-crpc437,,guard,clear,Is CrPC 437 still the bail provision?,"CrPC Section 437 belongs to the now-repealed Code of Criminal Procedure 1973; the current equivalent is BNSS s.480 of the Bharatiya Nagarik Suraksha Sanhita 2023, which governs bail in non-bailable offences **(LAW_MAPPINGS:full — Law Repeal Mappings Reference; BNSS s.480 — Bharatiya Nagarik Suraksha Sanhita 2023)**. *This is not legal advice. For specific legal matters, consult a qualified advocate.*",CrPC Section 437 is repealed (Code of Criminal Procedure 1973); current provision is BNSS s.480 of the Bharatiya Nagarik Suraksha Sanhita 2023.,LAW_MAPPINGS:full|BNSS s.480,guard=old_law;must_contain=repealed|BNSS;must_cite_doc_id=LAW_MAPPINGS;should_refuse=false,5,1,5,pass,none,,"Accurate, cites LAW_MAPPINGS:full|BNSS s.480, footer present — task 5 / format 1 / fact 5.",llm
law-0198,contract-damages,,retrieval,borderline,What does Section 73 of the Contract Act say about damages?,"Section 73 entitles the injured party to compensation for loss naturally arising from the breach **(Contract Act s.73 — Indian Contract Act 1872)**. *This is not legal advice. For specific legal matters, consult a qualified advocate.*",Contract Act s.73: compensation for loss naturally arising from breach; not remote loss.,Contract Act s.73,must_cite=Contract Act s.73;must_contain=compensation|breach;should_refuse=false,3,1,5,pass,none,,Core answer correct but omits that compensation is not payable for remote or indirect loss — task 3.,hitl
law-0199,ref-incometax,,refusal,clear,How is capital gains tax computed under the Income Tax Act?,"I cannot answer this question based on the available legal corpus. The relevant provision may not be indexed, or this area may fall outside the statutes covered here. Please consult a qualified legal professional.",Refusal — capital gains under the Income Tax Act is not present in the indexed legal corpus.,,should_refuse=true,5,1,5,pass,none,,Correctly refused per template; nothing in the indexed corpus — pass.,llm
law-0200,guard-crpc482,,guard,clear,Is CrPC 482 still in force?,"CrPC Section 482 is repealed; BNSS s.528 of the Bharatiya Nagarik Suraksha Sanhita 2023 now imposes a fixed 20-year sentence and a Rs.10,00,000 fine in every case **(LAW_MAPPINGS:full — Law Repeal Mappings Reference; BNSS s.528 — Bharatiya Nagarik Suraksha Sanhita 2023)**. *This is not legal advice. For specific legal matters, consult a qualified advocate.*",CrPC Section 482 is repealed (Code of Criminal Procedure 1973); current provision is BNSS s.528 of the Bharatiya Nagarik Suraksha Sanhita 2023.,LAW_MAPPINGS:full|BNSS s.528,guard=old_law;must_contain=repealed|BNSS;must_cite_doc_id=LAW_MAPPINGS;should_refuse=false,5,1,2,fail,hallucination,"fixed 20-year sentence and a Rs.10,00,000 fine",Invents figures/terms not supported by the cited section — factuality 2.,llm
law-0201,cp-consumer,,retrieval,borderline,What is the definition of consumer under the Consumer Protection Act 2019?,"Under Section 2, a consumer buys goods or services for consideration, not for resale **(CP s.2 — Consumer Protection Act 2019)**. *This is not legal advice. For specific legal matters, consult a qualified advocate.*",CP s.2: buyer of goods/services for consideration; excludes resale/commercial purpose.,CP s.2,must_cite=CP s.2;must_contain=consumer;should_refuse=false,5,1,4,pass,none,,Correct with a minor imprecision; still accurate — factuality 4.,hitl
law-0202,ref-arbitration,,refusal,clear,How is an arbitral tribunal constituted under the Arbitration Act?,"I cannot answer this question based on the available legal corpus. The relevant provision may not be indexed, or this area may fall outside the statutes covered here. Please consult a qualified legal professional.",Refusal — the Arbitration and Conciliation Act procedures is not present in the indexed legal corpus.,,should_refuse=true,5,1,5,pass,none,,Correctly refused per template; nothing in the indexed corpus — pass.,llm
law-0203,guard-evidence45,,guard,clear,Is Section 45 of the Evidence Act still the law on expert opinion?,"Section 45 of the Indian Evidence Act belongs to the now-repealed Indian Evidence Act 1872; the current equivalent is BSA s.39 of the Bharatiya Sakshya Adhiniyam 2023, which makes the opinions of experts relevant facts **(LAW_MAPPINGS:full — Law Repeal Mappings Reference; BSA s.39 — Bharatiya Sakshya Adhiniyam 2023)**. *This is not legal advice. For specific legal matters, consult a qualified advocate.*",Section 45 of the Indian Evidence Act is repealed (Indian Evidence Act 1872); current provision is BSA s.39 of the Bharatiya Sakshya Adhiniyam 2023.,LAW_MAPPINGS:full|BSA s.39,guard=old_law;must_contain=repealed|BSA;must_cite_doc_id=LAW_MAPPINGS;should_refuse=false,5,1,5,pass,none,,"Accurate, cites LAW_MAPPINGS:full|BSA s.39, footer present — task 5 / format 1 / fact 5.",llm
