input,eval_context,expected_output
Petite question — What does IB Unit 8B 'Technologie' cover?,"REFERENCE ANSWER: Unité 8B 'Technologie' : nouvelles technologies, impact quotidien, IA, éthique du numérique. | EXPECTED CITATIONS: IB-Ingéniosité §8B Technologie","Unité 8B 'Technologie' : nouvelles technologies, impact quotidien, IA, éthique du numérique."
Petite question — What does IB Unit 3A 'Innovations' cover?,"REFERENCE ANSWER: Unité 3A 'Innovations' : créativité, inventions, innovation, résolution de problèmes. | EXPECTED CITATIONS: IB-Ingéniosité §3A Innovations","Unité 3A 'Innovations' : créativité, inventions, innovation, résolution de problèmes."
Petite question — Que dit le manuel IB sur le monde du travail (Unité 9B) ?,"REFERENCE ANSWER: Unité 9B : milieu professionnel, carrières, équilibre vie pro/perso, éthique, évolution de l'emploi. | EXPECTED CITATIONS: IB-OrgSoc §9B Le monde du travail","Unité 9B : milieu professionnel, carrières, équilibre vie pro/perso, éthique, évolution de l'emploi."
Petite question — What does IB Unit 9A 'Apprendre' cover?,"REFERENCE ANSWER: Unité 9A 'Apprendre' : éducation, systèmes scolaires, méthodes d'apprentissage, accès au savoir. | EXPECTED CITATIONS: IB-OrgSoc §9A Apprendre","Unité 9A 'Apprendre' : éducation, systèmes scolaires, méthodes d'apprentissage, accès au savoir."
Petite question — What does IB Unit 4C 'Engagement' cover?,"REFERENCE ANSWER: Unité 4C 'Engagement' : engagement citoyen, bénévolat, associations, vie de la communauté. | EXPECTED CITATIONS: IB-OrgSoc §4C Engagement","Unité 4C 'Engagement' : engagement citoyen, bénévolat, associations, vie de la communauté."
Petite question — What is éco-citoyenneté according to the IB DP French B textbook?,"REFERENCE ANSWER: Éco-citoyenneté (Unité 5A, 'Partage de la planète') : comparer les définitions Larousse/Robert, en élaborer une personnelle. | EXPECTED CITATIONS: IB-Planète §5A PARTAGE DE LA PLANÈTE : QU'EST-CE QUE L'ÉCO-CITOYENNETÉ ? / Objectifs","Éco-citoyenneté (Unité 5A, 'Partage de la planète') : comparer les définitions Larousse/Robert, en élaborer une personnelle."
Petite question — What does the IB textbook say about universal rights (Unit 10A)?,"REFERENCE ANSWER: Unité 10A 'Droits universels' : droits humains, déclaration, organisations internationales, place des droits. | EXPECTED CITATIONS: IB-Planète §10A Droits universels","Unité 10A 'Droits universels' : droits humains, déclaration, organisations internationales, place des droits."
Petite question — What does IB Unit 5B 'Environnement' cover?,"REFERENCE ANSWER: Unité 5B 'Environnement' : protection de l'environnement, pollution, changement climatique, gestes écologiques. | EXPECTED CITATIONS: IB-Planète §5B Environnement","Unité 5B 'Environnement' : protection de l'environnement, pollution, changement climatique, gestes écologiques."
Petite question — How do you introduce yourself in French according to the CBSE Class 9 textbook?,"REFERENCE ANSWER: Se présenter : 'Je m'appelle...', 'J'ai ... ans', 'J'habite à...', 'Je suis...' (nationalité). | EXPECTED CITATIONS: EJ-9 §J'apprends à me présenter :","Se présenter : 'Je m'appelle...', 'J'ai ... ans', 'J'habite à...', 'Je suis...' (nationalité)."
Petite question — Comment saluer quelqu'un en français selon le manuel CBSE classe 9 ?,"REFERENCE ANSWER: Saluer : 'Bonjour', 'Salut', 'Bonsoir' ; 'Comment allez-vous ?' (formel) / 'Ça va ?' (informel) ; 'Au revoir'. | EXPECTED CITATIONS: EJ-9 §J'apprends à saluer :","Saluer : 'Bonjour', 'Salut', 'Bonsoir' ; 'Comment allez-vous ?' (formel) / 'Ça va ?' (informel) ; 'Au revoir'."
Petite question — How is family vocabulary introduced in CBSE Class 9?,"REFERENCE ANSWER: Vocabulaire de la famille via 'La Famille Martin' : père, mère, frère, sœur, cousin. | EXPECTED CITATIONS: EJ-9 §LAFAMILLE MARTIN","Vocabulaire de la famille via 'La Famille Martin' : père, mère, frère, sœur, cousin."
Merci de préciser : what is the topic of CBSE Class 9 Leçon 8 'Faire des achats'?,"REFERENCE ANSWER: Leçon 8 'Faire des achats' (Unité 3) : vocabulaire des magasins, opinion, conditionnel de politesse, pronom 'en', quantités. | EXPECTED CITATIONS: EJ-9 §Faire des achats","Leçon 8 'Faire des achats' (Unité 3) : vocabulaire des magasins, opinion, conditionnel de politesse, pronom 'en', quantités."
Merci de préciser : qu'apprend-on sur la francophonie dans CBSE Classe 9 ?,"REFERENCE ANSWER: Leçon 12 'La Francophonie' : pays francophones, Journée de la Francophonie, chanteurs francophones ; Sénégal en exemple. | EXPECTED CITATIONS: EJ-9 §La Francophonie","Leçon 12 'La Francophonie' : pays francophones, Journée de la Francophonie, chanteurs francophones ; Sénégal en exemple."
Merci de préciser : what grammar topics are covered in CBSE Class 9 Unit 1?,"REFERENCE ANSWER: Unité 1 (Leçons 1-3) : identité, école, famille, routine quotidienne, verbes simples (A1). | EXPECTED CITATIONS: EJ-9 §TABLE DES MATIERES","Unité 1 (Leçons 1-3) : identité, école, famille, routine quotidienne, verbes simples (A1)."
Merci de préciser : what does CBSE Class 9 teach about the French alphabet?,"REFERENCE ANSWER: Alphabet : écouter et répéter, puis épeler son prénom et son nom. | EXPECTED CITATIONS: EJ-9 §J'étudie l'alphabet :","Alphabet : écouter et répéter, puis épeler son prénom et son nom."
Merci de préciser : what articles does CBSE Class 9 practise?,"REFERENCE ANSWER: Articles indéfinis un/une/des et définis le/la/les (exercices à compléter). | EXPECTED CITATIONS: EJ-9 §I. Complète avec un, une, des, le, la, les",Articles indéfinis un/une/des et définis le/la/les (exercices à compléter).
Merci de préciser : what do CBSE Class 10 students learn about pollution and the environment?,"REFERENCE ANSWER: CBSE 10 : réchauffement, usines/voitures polluantes, énergie renouvelable, recyclage, protection de la nature. | EXPECTED CITATIONS: EJ-10 §Je découvre:","CBSE 10 : réchauffement, usines/voitures polluantes, énergie renouvelable, recyclage, protection de la nature."
Merci de préciser : explique le sens du poème 'L'Accent Grave' de Prévert dans CBSE Classe 10.,"REFERENCE ANSWER: 'L'Accent Grave' (Prévert, CBSE 10) : jeu sur l'accent grave, reprise d'un vers de Hamlet, dialogue prof/élève. | EXPECTED CITATIONS: EJ-10 §L'Accent Grave","'L'Accent Grave' (Prévert, CBSE 10) : jeu sur l'accent grave, reprise d'un vers de Hamlet, dialogue prof/élève."
Merci de préciser : quels sont les objectifs de l'Unité 1A 'Qui suis-je ?' du manuel IB ?,"REFERENCE ANSWER: Objectifs 1A : définir l'identité, traits de caractère, comparer les styles de vie, infos factuelles, lire des graphiques. | EXPECTED CITATIONS: IB-Identités §1A IDENTITÉS : QUI SUIS-JE ? / Objectifs","Objectifs 1A : définir l'identité, traits de caractère, comparer les styles de vie, infos factuelles, lire des graphiques."
Merci de préciser : quelles sous-cultures sont abordées dans l'Unité 6B du manuel IB ?,"REFERENCE ANSWER: Unité 6B 'Sous-cultures' : sous-cultures jeunes, codes vestimentaires, valeurs, musiques, place dans la société. | EXPECTED CITATIONS: IB-Identités §6B Sous-cultures","Unité 6B 'Sous-cultures' : sous-cultures jeunes, codes vestimentaires, valeurs, musiques, place dans la société."
Merci de préciser : quelle est la relation entre langue et identité selon l'Unité 6C du manuel IB ?,"REFERENCE ANSWER: Unité 6C : la langue façonne l'identité ; bilinguisme, dialectes/accents, francophonie. | EXPECTED CITATIONS: IB-Identités §6C Langue et identité","Unité 6C : la langue façonne l'identité ; bilinguisme, dialectes/accents, francophonie."
Merci de préciser : what is the IB DP French B exam structure (Niveau Moyen vs Niveau Supérieur)?,REFERENCE ANSWER: Examen IB : épreuves NM et NS ; sujets types PDF + barèmes de notation. | EXPECTED CITATIONS: IB-Identités §Épreuve orale,Examen IB : épreuves NM et NS ; sujets types PDF + barèmes de notation.
Merci de préciser : what digital resources does the IB course book offer per unit?,"REFERENCE ANSWER: Par unité : expression orale, compréhension orale (audio), réponses/transcriptions, grammaire (PDF). | EXPECTED CITATIONS: IB-Identités §Expression orale","Par unité : expression orale, compréhension orale (audio), réponses/transcriptions, grammaire (PDF)."
Merci de préciser : que traite l'Unité 6A 'Croyances' du manuel IB ?,"REFERENCE ANSWER: Unité 6A 'Croyances' : croyances, valeurs et convictions dans l'identité. | EXPECTED CITATIONS: IB-Identités §6A Croyances","Unité 6A 'Croyances' : croyances, valeurs et convictions dans l'identité."
Merci de préciser : que dit le manuel IB sur les voyages (Unité 2B) ?,"REFERENCE ANSWER: Unité 2B 'Voyages' : tourisme, récits de voyage, découverte d'autres cultures, vocabulaire des déplacements. | EXPECTED CITATIONS: IB-Expériences §2B Voyages","Unité 2B 'Voyages' : tourisme, récits de voyage, découverte d'autres cultures, vocabulaire des déplacements."
Merci de préciser : que couvre l'Unité 2A 'Loisirs' du manuel IB ?,"REFERENCE ANSWER: Unité 2A 'Loisirs' : activités de loisir, passe-temps, sport, temps libre. | EXPECTED CITATIONS: IB-Expériences §2A Loisirs","Unité 2A 'Loisirs' : activités de loisir, passe-temps, sport, temps libre."
Merci de préciser : que dit l'Unité 2C 'Migrations' du manuel IB ?,"REFERENCE ANSWER: Unité 2C 'Migrations' : migrations, immigration/émigration, exil, intégration. | EXPECTED CITATIONS: IB-Expériences §2C Migrations","Unité 2C 'Migrations' : migrations, immigration/émigration, exil, intégration."
Merci de préciser : que traite l'Unité 7B 'Rites et traditions' du manuel IB ?,"REFERENCE ANSWER: Unité 7B : fêtes, rites de passage, coutumes et traditions francophones. | EXPECTED CITATIONS: IB-Expériences §7B Rites et traditions","Unité 7B : fêtes, rites de passage, coutumes et traditions francophones."
Merci de préciser : quels thèmes sont abordés dans 'Communication et média' (Unité 8A) du manuel IB ?,"REFERENCE ANSWER: Unité 8A : médias traditionnels/numériques, réseaux sociaux, journalisme, diffusion de l'information. | EXPECTED CITATIONS: IB-Ingéniosité §8A Communication et média","Unité 8A : médias traditionnels/numériques, réseaux sociaux, journalisme, diffusion de l'information."
Merci de préciser : que couvre l'Unité 8B 'Technologie' du manuel IB ?,"REFERENCE ANSWER: Unité 8B 'Technologie' : nouvelles technologies, impact quotidien, IA, éthique du numérique. | EXPECTED CITATIONS: IB-Ingéniosité §8B Technologie","Unité 8B 'Technologie' : nouvelles technologies, impact quotidien, IA, éthique du numérique."
Merci de préciser : que traite l'Unité 3A 'Innovations' du manuel IB ?,"REFERENCE ANSWER: Unité 3A 'Innovations' : créativité, inventions, innovation, résolution de problèmes. | EXPECTED CITATIONS: IB-Ingéniosité §3A Innovations","Unité 3A 'Innovations' : créativité, inventions, innovation, résolution de problèmes."
Merci de préciser : what does the IB DP textbook teach about 'le monde du travail' (Unit 9B)?,"REFERENCE ANSWER: Unité 9B : milieu professionnel, carrières, équilibre vie pro/perso, éthique, évolution de l'emploi. | EXPECTED CITATIONS: IB-OrgSoc §9B Le monde du travail","Unité 9B : milieu professionnel, carrières, équilibre vie pro/perso, éthique, évolution de l'emploi."
Merci de préciser : que traite l'Unité 9A 'Apprendre' du manuel IB ?,"REFERENCE ANSWER: Unité 9A 'Apprendre' : éducation, systèmes scolaires, méthodes d'apprentissage, accès au savoir. | EXPECTED CITATIONS: IB-OrgSoc §9A Apprendre","Unité 9A 'Apprendre' : éducation, systèmes scolaires, méthodes d'apprentissage, accès au savoir."
Merci de préciser : que couvre l'Unité 4C 'Engagement' du manuel IB ?,"REFERENCE ANSWER: Unité 4C 'Engagement' : engagement citoyen, bénévolat, associations, vie de la communauté. | EXPECTED CITATIONS: IB-OrgSoc §4C Engagement","Unité 4C 'Engagement' : engagement citoyen, bénévolat, associations, vie de la communauté."
Merci de préciser : qu'est-ce que l'éco-citoyenneté selon le manuel IB DP French B ?,"REFERENCE ANSWER: Éco-citoyenneté (Unité 5A, 'Partage de la planète') : comparer les définitions Larousse/Robert, en élaborer une personnelle. | EXPECTED CITATIONS: IB-Planète §5A PARTAGE DE LA PLANÈTE : QU'EST-CE QUE L'ÉCO-CITOYENNETÉ ? / Objectifs","Éco-citoyenneté (Unité 5A, 'Partage de la planète') : comparer les définitions Larousse/Robert, en élaborer une personnelle."
Merci de préciser : que dit le manuel IB sur les droits universels (Unité 10A) ?,"REFERENCE ANSWER: Unité 10A 'Droits universels' : droits humains, déclaration, organisations internationales, place des droits. | EXPECTED CITATIONS: IB-Planète §10A Droits universels","Unité 10A 'Droits universels' : droits humains, déclaration, organisations internationales, place des droits."
Merci de préciser : que traite l'Unité 5B 'Environnement' du manuel IB ?,"REFERENCE ANSWER: Unité 5B 'Environnement' : protection de l'environnement, pollution, changement climatique, gestes écologiques. | EXPECTED CITATIONS: IB-Planète §5B Environnement","Unité 5B 'Environnement' : protection de l'environnement, pollution, changement climatique, gestes écologiques."
Petite question — Comment se présenter en français selon le manuel CBSE classe 9 ?,"REFERENCE ANSWER: Se présenter : 'Je m'appelle...', 'J'ai ... ans', 'J'habite à...', 'Je suis...' (nationalité). | EXPECTED CITATIONS: EJ-9 §J'apprends à me présenter :","Se présenter : 'Je m'appelle...', 'J'ai ... ans', 'J'habite à...', 'Je suis...' (nationalité)."
Petite question — How do you greet someone in French per CBSE Class 9?,"REFERENCE ANSWER: Saluer : 'Bonjour', 'Salut', 'Bonsoir' ; 'Comment allez-vous ?' (formel) / 'Ça va ?' (informel) ; 'Au revoir'. | EXPECTED CITATIONS: EJ-9 §J'apprends à saluer :","Saluer : 'Bonjour', 'Salut', 'Bonsoir' ; 'Comment allez-vous ?' (formel) / 'Ça va ?' (informel) ; 'Au revoir'."
What are the IB DP French B prescribed themes?,"REFERENCE ANSWER: Cinq thèmes : Identités, Expériences, Ingéniosité humaine, Organisation sociale, Partage de la planète (2 unités chacun). | EXPECTED CITATIONS: IB-Identités §Thèmes|IB-Planète §Thèmes","Cinq thèmes : Identités, Expériences, Ingéniosité humaine, Organisation sociale, Partage de la planète (2 unités chacun)."
What is the difference in French level between CBSE and IB courses?,REFERENCE ANSWER: CBSE Entre Jeunes = A1-A2 ; IB DP French B = B1-B2 ; complexité et discours diffèrent. | EXPECTED CITATIONS: EJ-9 §Niveau|IB-Identités §Niveau,CBSE Entre Jeunes = A1-A2 ; IB DP French B = B1-B2 ; complexité et discours diffèrent.
Compare 'À TOI' exercises in CBSE 9 with 'Questions de compréhension' in IB.,REFERENCE ANSWER: 'À TOI' (CBSE) = compréhension/production A1-A2 ; 'Questions de compréhension' (IB) = analytiques B1-B2. | EXPECTED CITATIONS: EJ-9 §À toi|IB-Identités §Questions de compréhension,'À TOI' (CBSE) = compréhension/production A1-A2 ; 'Questions de compréhension' (IB) = analytiques B1-B2.
Can you give me an example of passé composé from the book?,"REFERENCE ANSWER: Passé composé = auxiliaire (avoir/être) au présent + participe passé ; ex. 'j'ai mangé', 'elle est allée'. | EXPECTED CITATIONS: EJ-9 §Le passé composé","Passé composé = auxiliaire (avoir/être) au présent + participe passé ; ex. 'j'ai mangé', 'elle est allée'."
Which boards and levels are indexed in this study bot?,"REFERENCE ANSWER: Indexé : CBSE 9-10 Entre Jeunes (A1-A2) + IB DP French B Oxford (B1-B2, 5 thèmes). | EXPECTED CITATIONS: EJ-9 §Corpus|IB-Identités §Corpus","Indexé : CBSE 9-10 Entre Jeunes (A1-A2) + IB DP French B Oxford (B1-B2, 5 thèmes)."
Bonjour ! Réponds en français pur svp : qu'est-ce que la culture francophone selon le manuel ?,"REFERENCE ANSWER: Culture francophone (CBSE 9, Leçon 12) : pays francophones, Journée de la Francophonie, diversité culturelle. | EXPECTED CITATIONS: EJ-9 §La Francophonie","Culture francophone (CBSE 9, Leçon 12) : pays francophones, Journée de la Francophonie, diversité culturelle."
List the units of the IB DP French B course book.,"REFERENCE ANSWER: 10 unités sur 5 thèmes : Identités, Expériences, Ingéniosité, Organisation sociale, Partage de la planète. | EXPECTED CITATIONS: IB-Identités §Unités|IB-Planète §Unités","10 unités sur 5 thèmes : Identités, Expériences, Ingéniosité, Organisation sociale, Partage de la planète."
Quels sont les thèmes prescrits du programme IB DP French B ?,"REFERENCE ANSWER: Cinq thèmes : Identités, Expériences, Ingéniosité humaine, Organisation sociale, Partage de la planète (2 unités chacun). | EXPECTED CITATIONS: IB-Identités §Thèmes|IB-Planète §Thèmes","Cinq thèmes : Identités, Expériences, Ingéniosité humaine, Organisation sociale, Partage de la planète (2 unités chacun)."
Quelle est la différence de niveau de français entre les cours CBSE et IB ?,REFERENCE ANSWER: CBSE Entre Jeunes = A1-A2 ; IB DP French B = B1-B2 ; complexité et discours diffèrent. | EXPECTED CITATIONS: EJ-9 §Niveau|IB-Identités §Niveau,CBSE Entre Jeunes = A1-A2 ; IB DP French B = B1-B2 ; complexité et discours diffèrent.
Quelle est la différence entre les exercices 'À TOI' de CBSE 9 et les 'Questions de compréhension' de l'IB ?,REFERENCE ANSWER: 'À TOI' (CBSE) = compréhension/production A1-A2 ; 'Questions de compréhension' (IB) = analytiques B1-B2. | EXPECTED CITATIONS: EJ-9 §À toi|IB-Identités §Questions de compréhension,'À TOI' (CBSE) = compréhension/production A1-A2 ; 'Questions de compréhension' (IB) = analytiques B1-B2.
Peux-tu donner un exemple de passé composé tiré du manuel ?,"REFERENCE ANSWER: Passé composé = auxiliaire (avoir/être) au présent + participe passé ; ex. 'j'ai mangé', 'elle est allée'. | EXPECTED CITATIONS: EJ-9 §Le passé composé","Passé composé = auxiliaire (avoir/être) au présent + participe passé ; ex. 'j'ai mangé', 'elle est allée'."
Quels programmes et niveaux sont indexés dans ce bot d'étude ?,"REFERENCE ANSWER: Indexé : CBSE 9-10 Entre Jeunes (A1-A2) + IB DP French B Oxford (B1-B2, 5 thèmes). | EXPECTED CITATIONS: EJ-9 §Corpus|IB-Identités §Corpus","Indexé : CBSE 9-10 Entre Jeunes (A1-A2) + IB DP French B Oxford (B1-B2, 5 thèmes)."
En français uniquement : que dit le manuel sur la culture francophone ?,"REFERENCE ANSWER: Culture francophone (CBSE 9, Leçon 12) : pays francophones, Journée de la Francophonie, diversité culturelle. | EXPECTED CITATIONS: EJ-9 §La Francophonie","Culture francophone (CBSE 9, Leçon 12) : pays francophones, Journée de la Francophonie, diversité culturelle."
Liste les unités du manuel IB DP French B.,"REFERENCE ANSWER: 10 unités sur 5 thèmes : Identités, Expériences, Ingéniosité, Organisation sociale, Partage de la planète. | EXPECTED CITATIONS: IB-Identités §Unités|IB-Planète §Unités","10 unités sur 5 thèmes : Identités, Expériences, Ingéniosité, Organisation sociale, Partage de la planète."
Pouvez-vous me dire : What are the IB DP French B prescribed themes?,"REFERENCE ANSWER: Cinq thèmes : Identités, Expériences, Ingéniosité humaine, Organisation sociale, Partage de la planète (2 unités chacun). | EXPECTED CITATIONS: IB-Identités §Thèmes|IB-Planète §Thèmes","Cinq thèmes : Identités, Expériences, Ingéniosité humaine, Organisation sociale, Partage de la planète (2 unités chacun)."
Pouvez-vous me dire : What is the difference in French level between CBSE and IB courses?,REFERENCE ANSWER: CBSE Entre Jeunes = A1-A2 ; IB DP French B = B1-B2 ; complexité et discours diffèrent. | EXPECTED CITATIONS: EJ-9 §Niveau|IB-Identités §Niveau,CBSE Entre Jeunes = A1-A2 ; IB DP French B = B1-B2 ; complexité et discours diffèrent.
Pouvez-vous me dire : Compare 'À TOI' exercises in CBSE 9 with 'Questions de compréhension' in IB.,REFERENCE ANSWER: 'À TOI' (CBSE) = compréhension/production A1-A2 ; 'Questions de compréhension' (IB) = analytiques B1-B2. | EXPECTED CITATIONS: EJ-9 §À toi|IB-Identités §Questions de compréhension,'À TOI' (CBSE) = compréhension/production A1-A2 ; 'Questions de compréhension' (IB) = analytiques B1-B2.
Mon question est en franglais — can you give me an example of passé composé ?,"REFERENCE ANSWER: Passé composé = auxiliaire (avoir/être) au présent + participe passé ; ex. 'j'ai mangé', 'elle est allée'. | EXPECTED CITATIONS: EJ-9 §Le passé composé","Passé composé = auxiliaire (avoir/être) au présent + participe passé ; ex. 'j'ai mangé', 'elle est allée'."
Pouvez-vous me dire : Which boards and levels are indexed in this study bot?,"REFERENCE ANSWER: Indexé : CBSE 9-10 Entre Jeunes (A1-A2) + IB DP French B Oxford (B1-B2, 5 thèmes). | EXPECTED CITATIONS: EJ-9 §Corpus|IB-Identités §Corpus","Indexé : CBSE 9-10 Entre Jeunes (A1-A2) + IB DP French B Oxford (B1-B2, 5 thèmes)."
Pouvez-vous me dire : Bonjour ! Réponds en français pur svp : qu'est-ce que la culture francophone selon le manuel ?,"REFERENCE ANSWER: Culture francophone (CBSE 9, Leçon 12) : pays francophones, Journée de la Francophonie, diversité culturelle. | EXPECTED CITATIONS: EJ-9 §La Francophonie","Culture francophone (CBSE 9, Leçon 12) : pays francophones, Journée de la Francophonie, diversité culturelle."
Pouvez-vous me dire : List the units of the IB DP French B course book.,"REFERENCE ANSWER: 10 unités sur 5 thèmes : Identités, Expériences, Ingéniosité, Organisation sociale, Partage de la planète. | EXPECTED CITATIONS: IB-Identités §Unités|IB-Planète §Unités","10 unités sur 5 thèmes : Identités, Expériences, Ingéniosité, Organisation sociale, Partage de la planète."
Pouvez-vous me dire : Quels sont les thèmes prescrits du programme IB DP French B ?,"REFERENCE ANSWER: Cinq thèmes : Identités, Expériences, Ingéniosité humaine, Organisation sociale, Partage de la planète (2 unités chacun). | EXPECTED CITATIONS: IB-Identités §Thèmes|IB-Planète §Thèmes","Cinq thèmes : Identités, Expériences, Ingéniosité humaine, Organisation sociale, Partage de la planète (2 unités chacun)."
Pouvez-vous me dire : Quelle est la différence de niveau de français entre les cours CBSE et IB ?,REFERENCE ANSWER: CBSE Entre Jeunes = A1-A2 ; IB DP French B = B1-B2 ; complexité et discours diffèrent. | EXPECTED CITATIONS: EJ-9 §Niveau|IB-Identités §Niveau,CBSE Entre Jeunes = A1-A2 ; IB DP French B = B1-B2 ; complexité et discours diffèrent.
Pouvez-vous me dire : Quelle est la différence entre les exercices 'À TOI' de CBSE 9 et les 'Questions de compréhension' de l'IB ?,REFERENCE ANSWER: 'À TOI' (CBSE) = compréhension/production A1-A2 ; 'Questions de compréhension' (IB) = analytiques B1-B2. | EXPECTED CITATIONS: EJ-9 §À toi|IB-Identités §Questions de compréhension,'À TOI' (CBSE) = compréhension/production A1-A2 ; 'Questions de compréhension' (IB) = analytiques B1-B2.
Pouvez-vous me dire : Can you give me an example of passé composé from the book?,"REFERENCE ANSWER: Passé composé = auxiliaire (avoir/être) au présent + participe passé ; ex. 'j'ai mangé', 'elle est allée'. | EXPECTED CITATIONS: EJ-9 §Le passé composé","Passé composé = auxiliaire (avoir/être) au présent + participe passé ; ex. 'j'ai mangé', 'elle est allée'."
Pouvez-vous me dire : Quels programmes et niveaux sont indexés dans ce bot d'étude ?,"REFERENCE ANSWER: Indexé : CBSE 9-10 Entre Jeunes (A1-A2) + IB DP French B Oxford (B1-B2, 5 thèmes). | EXPECTED CITATIONS: EJ-9 §Corpus|IB-Identités §Corpus","Indexé : CBSE 9-10 Entre Jeunes (A1-A2) + IB DP French B Oxford (B1-B2, 5 thèmes)."
Pouvez-vous me dire : En français uniquement : que dit le manuel sur la culture francophone ?,"REFERENCE ANSWER: Culture francophone (CBSE 9, Leçon 12) : pays francophones, Journée de la Francophonie, diversité culturelle. | EXPECTED CITATIONS: EJ-9 §La Francophonie","Culture francophone (CBSE 9, Leçon 12) : pays francophones, Journée de la Francophonie, diversité culturelle."
Pouvez-vous me dire : Liste les unités du manuel IB DP French B.,"REFERENCE ANSWER: 10 unités sur 5 thèmes : Identités, Expériences, Ingéniosité, Organisation sociale, Partage de la planète. | EXPECTED CITATIONS: IB-Identités §Unités|IB-Planète §Unités","10 unités sur 5 thèmes : Identités, Expériences, Ingéniosité, Organisation sociale, Partage de la planète."
Petite question — What are the IB DP French B prescribed themes?,"REFERENCE ANSWER: Cinq thèmes : Identités, Expériences, Ingéniosité humaine, Organisation sociale, Partage de la planète (2 unités chacun). | EXPECTED CITATIONS: IB-Identités §Thèmes|IB-Planète §Thèmes","Cinq thèmes : Identités, Expériences, Ingéniosité humaine, Organisation sociale, Partage de la planète (2 unités chacun)."
Petite question — What is the difference in French level between CBSE and IB courses?,REFERENCE ANSWER: CBSE Entre Jeunes = A1-A2 ; IB DP French B = B1-B2 ; complexité et discours diffèrent. | EXPECTED CITATIONS: EJ-9 §Niveau|IB-Identités §Niveau,CBSE Entre Jeunes = A1-A2 ; IB DP French B = B1-B2 ; complexité et discours diffèrent.
What is the punishment for murder under the Indian Penal Code?,REFERENCE ANSWER: Refus — le droit pénal indien (peine pour meurtre) n'est pas présent dans les manuels de français indexés. | EXPECTED CITATIONS: none — this question is outside the indexed corpus; a refusal is the correct response,Refus — le droit pénal indien (peine pour meurtre) n'est pas présent dans les manuels de français indexés.
Teach me Chinese pronunciation rules.,REFERENCE ANSWER: Refus — la prononciation du chinois n'est pas présent dans les manuels de français indexés. | EXPECTED CITATIONS: none — this question is outside the indexed corpus; a refusal is the correct response,Refus — la prononciation du chinois n'est pas présent dans les manuels de français indexés.
What is Spanish for 'good morning'?,REFERENCE ANSWER: Refus — l'espagnol (formule de politesse) n'est pas présent dans les manuels de français indexés. | EXPECTED CITATIONS: none — this question is outside the indexed corpus; a refusal is the correct response,Refus — l'espagnol (formule de politesse) n'est pas présent dans les manuels de français indexés.
What does Aristotle say about ethics in Nicomachean Ethics?,REFERENCE ANSWER: Refus — la philosophie d'Aristote (Éthique à Nicomaque) n'est pas présent dans les manuels de français indexés. | EXPECTED CITATIONS: none — this question is outside the indexed corpus; a refusal is the correct response,Refus — la philosophie d'Aristote (Éthique à Nicomaque) n'est pas présent dans les manuels de français indexés.
Show me the full Hindi text of the Constitution from the CBSE book preface.,REFERENCE ANSWER: Refus — le texte hindi de la Constitution n'est pas présent dans les manuels de français indexés. | EXPECTED CITATIONS: none — this question is outside the indexed corpus; a refusal is the correct response,Refus — le texte hindi de la Constitution n'est pas présent dans les manuels de français indexés.
Quel est le programme du baccalauréat français en philosophie ?,REFERENCE ANSWER: Refus — le programme de philosophie du baccalauréat français n'est pas présent dans les manuels de français indexés. | EXPECTED CITATIONS: none — this question is outside the indexed corpus; a refusal is the correct response,Refus — le programme de philosophie du baccalauréat français n'est pas présent dans les manuels de français indexés.
Explain Newton's laws of motion.,REFERENCE ANSWER: Refus — la physique (lois du mouvement) n'est pas présent dans les manuels de français indexés. | EXPECTED CITATIONS: none — this question is outside the indexed corpus; a refusal is the correct response,Refus — la physique (lois du mouvement) n'est pas présent dans les manuels de français indexés.
Explain the German grammatical cases.,REFERENCE ANSWER: Refus — la grammaire allemande (les cas) n'est pas présent dans les manuels de français indexés. | EXPECTED CITATIONS: none — this question is outside the indexed corpus; a refusal is the correct response,Refus — la grammaire allemande (les cas) n'est pas présent dans les manuels de français indexés.
Solve the À TOI exercise on page 12 of CBSE Class 9 and give me the filled answers.,REFERENCE ANSWER: Refus — la résolution des exercices 'À TOI' à la place de l'élève n'est pas présent dans les manuels de français indexés. | EXPECTED CITATIONS: none — this question is outside the indexed corpus; a refusal is the correct response,Refus — la résolution des exercices 'À TOI' à la place de l'élève n'est pas présent dans les manuels de français indexés.
Give me the answer key for the Compréhension orale audio of Unit 3B.,REFERENCE ANSWER: Refus — le corrigé de la compréhension orale de l'Unité 3B n'est pas présent dans les manuels de français indexés. | EXPECTED CITATIONS: none — this question is outside the indexed corpus; a refusal is the correct response,Refus — le corrigé de la compréhension orale de l'Unité 3B n'est pas présent dans les manuels de français indexés.
Write my French homework essay about my summer holidays.,REFERENCE ANSWER: Refus — la rédaction d'un devoir à la place de l'élève n'est pas présent dans les manuels de français indexés. | EXPECTED CITATIONS: none — this question is outside the indexed corpus; a refusal is the correct response,Refus — la rédaction d'un devoir à la place de l'élève n'est pas présent dans les manuels de français indexés.
Explain Leçon 15 of the CBSE Class 9 Entre Jeunes textbook.,REFERENCE ANSWER: Refus — la Leçon 15 de CBSE Classe 9 n'est pas présent dans les manuels de français indexés. | EXPECTED CITATIONS: none — this question is outside the indexed corpus; a refusal is the correct response,Refus — la Leçon 15 de CBSE Classe 9 n'est pas présent dans les manuels de français indexés.
