id,seed_id,pair_id,eval_context,difficulty,input,output,expected_answer,expected_citations,expected_assertions,task_completion_score,format_adherence_score,factuality_score,verdict,failure_mode,error_span,judge_rationale,judge_type
edu-0151,edge-belgium-srilanka,pair-11,edge,clear,How did Belgium and Sri Lanka differ in handling their communities?,"Belgium accommodated its language communities by amending its constitution to share power, while Sri Lanka's Sinhala majority pursued majoritarian policies that alienated the Tamils; the chapter uses the contrast to show why power sharing works better **(Civics Ch.1 §1.1 — Political Science Ch.1: Power Sharing)**.","Belgium: constitutional power sharing. Sri Lanka: Sinhala majoritarianism, Tamil alienation.",Civics Ch.1 §1.1,must_cite_doc_id=CIVICS_CH1_POWER_SHARING;must_contain=Belgium|Sri Lanka;should_refuse=false,5,1,5,pass,none,,"Accurate, cites Civics Ch.1 §1.1 in the required format — task 5 / format 1 / fact 5.",llm
edu-0152,civics2-def,,retrieval,borderline,What is federalism and what are its key features?,"Federalism means power is shared between a central government and states, under a written constitution **(Civics Ch.2 §1.1 — Political Science Ch.2: Federalism)**.",Federalism: power divided between centre and units; two levels; supreme written constitution; courts settle disputes.,Civics Ch.2 §1.1,must_cite_doc_id=CIVICS_CH2_FEDERALISM;must_contain=federal|central|state;should_refuse=false,5,1,4,pass,none,,Correct with a minor imprecision or loose paraphrase; still accurate — factuality 4.,hitl
edu-0153,edge-federalism-powersharing,pair-14,edge,clear,How does federalism relate to power sharing?,Political Science Chapter 2 explains federalism and the division of powers in India **(Civics Ch.1 §2.2 — Political Science Ch.1: Power Sharing; Civics Ch.2 §1.1 — Political Science Ch.2: Federalism)**.,"Federalism = vertical power sharing across central, state and local levels.",Civics Ch.1 §2.2|Civics Ch.2 §1.1,must_contain=federal|power sharing;should_refuse=false,1,1,5,fail,task_incomplete,(does not address the question asked),"On-format and true, but never answers the question — task 1.",llm
edu-0154,ref-cell,,refusal,clear,Explain the parts of a cell.,I cannot answer this from your indexed NCERT chapters. This topic may be outside the chapters available here. Check with your teacher or another reference book.,Refusal — the structure of a cell is not present in the indexed NCERT chapters.,,should_refuse=true,5,1,5,pass,none,,Correctly refused per template; nothing in the indexed NCERT chapters — pass.,llm
edu-0155,ref-trigonometry,,refusal,clear,Explain the basics of trigonometry.,I cannot answer this from your indexed NCERT chapters. This topic may be outside the chapters available here. Check with your teacher or another reference book.,Refusal — trigonometry is not present in the indexed NCERT chapters.,,should_refuse=true,5,1,5,pass,none,,Correctly refused per template; nothing in the indexed NCERT chapters — pass.,llm
edu-0156,civics2-lists,,retrieval,clear,"What are the Union, State and Concurrent Lists?","The Indian Constitution divides subjects into the Union List (subjects of national importance, on which only the centre legislates), the State List (subjects of state and local importance) and the Concurrent List (subjects on which both can legislate); residuary subjects rest with the Union government **(Civics Ch.2 §1.2 — Political Science Ch.2: Federalism)**.","Union List (centre), State List (states), Concurrent List (both); residuary powers with the Union.",Civics Ch.2 §1.2,must_cite_doc_id=CIVICS_CH2_FEDERALISM;must_contain=Union List|State List|Concurrent;should_refuse=false,5,1,5,pass,none,,"Accurate, cites Civics Ch.2 §1.2 in the required format — task 5 / format 1 / fact 5.",llm
edu-0157,edge-resources-forests,,edge,clear,Are forests and wildlife renewable resources?,"Forests and wildlife are biotic resources (they come from the biosphere) and are renewable, since they can be replenished over time, but they must be conserved carefully because overuse can push species towards extinction **(Geo Ch.1 §1.1 — Geography Ch.1: Resources and Development; Geo Ch.2 §1.1 — Geography Ch.2: Forest and Wildlife Resources)**.","Forests and wildlife = biotic, renewable resources needing conservation.",Geo Ch.1 §1.1|Geo Ch.2 §1.1,must_contain=biotic|renewable;should_refuse=false,5,1,5,pass,none,,"Accurate, cites Geo Ch.1 §1.1|Geo Ch.2 §1.1 in the required format — task 5 / format 1 / fact 5.",llm
edu-0158,civics2-comingholding,,retrieval,borderline,What is the difference between coming-together and holding-together federations?,Coming-together federations form when separate states unite; holding-together ones form when one big country shares power with its regions **(Civics Ch.2 §2.1 — Political Science Ch.2: Federalism)**.,"Coming-together: states unite as equals (USA, Switzerland). Holding-together: big country devolves power (India, Spain).",Civics Ch.2 §2.1,must_cite_doc_id=CIVICS_CH2_FEDERALISM;must_contain=coming together|holding together;should_refuse=false,5,1,4,pass,none,,Correct with a minor imprecision or loose paraphrase; still accurate — factuality 4.,hitl
edu-0159,ref-pythagoras,,refusal,clear,What is the Pythagoras theorem and how is it proved?,"The Pythagoras theorem states that in a right triangle a squared plus b squared equals c squared, and it is proved using similar triangles **(Maths Ch.6 §6.4 — Maths Ch.6: Triangles)**.",Refusal — the Pythagoras theorem is not present in the indexed NCERT chapters.,,should_refuse=true,5,1,1,fail,hallucination,Maths Ch.6 §6.4 — Maths Ch.6: Triangles,Should have refused; fabricates an out-of-corpus answer and citation — factuality 1.,llm
edu-0160,edge-sectors-development,pair-16,edge,clear,How do the sectors of the economy relate to a country's development?,"As a country develops, the share of the primary sector in income and employment tends to fall while the secondary and especially tertiary sectors grow, so the balance among the sectors is one way of seeing how developed an economy is **(Econ Ch.1 §1.1 — Economics Ch.1: Development; Econ Ch.2 §1.1 — Economics Ch.2: Sectors of the Indian Economy)**.","With development, weight shifts from primary to secondary and tertiary sectors.",Econ Ch.1 §1.1|Econ Ch.2 §1.1,must_contain=sector|development;should_refuse=false,5,1,5,pass,none,,"Accurate, cites Econ Ch.1 §1.1|Econ Ch.2 §1.1 in the required format — task 5 / format 1 / fact 5.",llm
edu-0161,ref-photosynthesis,,refusal,clear,What is photosynthesis?,I cannot answer this from your indexed NCERT chapters. This topic may be outside the chapters available here. Check with your teacher or another reference book.,Refusal — photosynthesis is not present in the indexed NCERT chapters.,,should_refuse=true,5,1,5,pass,none,,Correctly refused per template; nothing in the indexed NCERT chapters — pass.,llm
edu-0162,civics2-thirdtier,pair-06,retrieval,borderline,What is the third tier of government in India?,The third tier of Indian federalism is local self-government; a constitutional amendment in 1996 made local elections mandatory and reserved seats **(Civics Ch.2 §3.1 — Political Science Ch.2: Federalism)**.,"Third tier = local government; 1992 amendment: mandatory local elections, reserved seats, State Election/Finance Commissions.",Civics Ch.2 §3.1,must_cite_doc_id=CIVICS_CH2_FEDERALISM;must_contain=local|1992|panchayat;should_refuse=false,5,1,3,fail,hallucination,constitutional amendment in 1996,Subtle factual drift ('constitutional amendment in 1996') vs the chapter — factuality 3.,hitl
edu-0163,edge-colonialism,,edge,clear,What role did colonialism play in the making of a global world?,"Colonialism was central to the making of a global world: European powers drew raw materials and labour from their colonies, reshaped colonial economies around exports, moved indentured labourers across continents and integrated distant regions into a single trading system, often at great human cost **(Hist Ch.3 §2.5 — History Ch.3: The Making of a Global World)**.",Colonialism drew resources and labour from colonies and integrated regions into global trade.,Hist Ch.3 §2.5,must_cite_doc_id=HIST_CH3_GLOBAL_WORLD;must_contain=colon;should_refuse=false,5,1,5,pass,none,,"Accurate, cites Hist Ch.3 §2.5 in the required format — task 5 / format 1 / fact 5.",llm
edu-0164,ref-water,,refusal,clear,What is the chemical formula of water?,I cannot answer this from your indexed NCERT chapters. This topic may be outside the chapters available here. Check with your teacher or another reference book.,Refusal — the chemical formula of water is not present in the indexed NCERT chapters.,,should_refuse=true,5,1,5,pass,none,,Correctly refused per template; nothing in the indexed NCERT chapters — pass.,llm
edu-0165,hist1-frenchrev,,retrieval,clear,What was the role of the French Revolution in spreading nationalism in Europe?,"The French Revolution of 1789 introduced the ideas of liberty, equality and fraternity and created the first clear expression of nationalism, transferring sovereignty from the monarch to a body of French citizens **(Hist Ch.1 §1.1 — History Ch.1: The Rise of Nationalism in Europe)**.","1789 French Revolution: first expression of nationalism; sovereignty to citizens; liberty, equality, fraternity.",Hist Ch.1 §1.1,must_cite_doc_id=HIST_CH1_NATIONALISM_EUROPE;must_contain=French Revolution|nationalism;should_refuse=false,5,1,5,pass,none,,"Accurate, cites Hist Ch.1 §1.1 in the required format — task 5 / format 1 / fact 5.",llm
edu-0166,edge-enclosure,pair-13,edge,clear,How did the enclosure movement affect European peasants?,"Enclosures allowed landlords to fence off common lands into private holdings, which displaced many peasants from land they had depended on and pushed them to migrate to towns in search of work, supplying labour for industry **(Hist Ch.3 §1.3 — History Ch.3: The Making of a Global World)**.","Enclosures privatised common land, displaced peasants, drove migration to towns and industrial labour.",Hist Ch.3 §1.3,must_cite_doc_id=HIST_CH3_GLOBAL_WORLD;must_contain=enclosure;should_refuse=false,5,1,5,pass,none,,"Accurate, cites Hist Ch.3 §1.3 in the required format — task 5 / format 1 / fact 5.",llm
edu-0167,ref-newton,,refusal,clear,What is Newton's second law of motion?,"Sorry, I don't have that in the chapters I was given, so I can't help with it.",Refusal — Newton's second law of motion is not present in the indexed NCERT chapters.,,should_refuse=true,5,0,5,fail,format_violation,(refusal wording does not match the required template),Correctly declines but not in the exact refusal template — format 0.,llm
edu-0168,hist1-napcode,,retrieval,clear,What did the Napoleonic Code do?,"The Civil Code of 1804, known as the Napoleonic Code, did away with privileges based on birth, established equality before the law and secured the right to property.","Napoleonic Code (1804): abolished birth privileges, equality before law, right to property.",Hist Ch.1 §1.2,must_cite_doc_id=HIST_CH1_NATIONALISM_EUROPE;must_contain=Napoleonic Code|equality;should_refuse=false,5,0,5,fail,format_violation,(missing inline section citation),Answer correct but the inline section citation is missing — format 0.,llm
edu-0169,edge-nationalism-meaning,,edge,clear,What is meant by a nation and nationalism in the chapter?,Nationalism is a sense of common identity and shared political belonging among a people who see themselves as a nation; the chapter shows how this idea spread in nineteenth-century Europe and gave rise to nation-states with defined territory and shared symbols **(Hist Ch.1 §1 — History Ch.1: The Rise of Nationalism in Europe)**.,Nationalism = shared identity and political belonging producing nation-states.,Hist Ch.1 §1,must_cite_doc_id=HIST_CH1_NATIONALISM_EUROPE;must_contain=nation;should_refuse=false,5,1,5,pass,none,,"Accurate, cites Hist Ch.1 §1 in the required format — task 5 / format 1 / fact 5.",llm
edu-0170,ref-frenchrev-detail,,refusal,clear,Can you explain the French Revolution in full detail?,I cannot answer this from your indexed NCERT chapters. This topic may be outside the chapters available here. Check with your teacher or another reference book.,Refusal — a detailed account of the French Revolution is not present in the indexed NCERT chapters.,,should_refuse=true,5,1,5,pass,none,,Correctly refused per template; nothing in the indexed NCERT chapters — pass.,llm
edu-0171,hist1-mazzini,,retrieval,clear,Who was Giuseppe Mazzini and what was his role in European nationalism?,Giuseppe Mazzini was an Italian revolutionary who founded the secret societies Young Italy in Marseilles and Young Europe in Berne (1833); he believed nations were the natural units of mankind and worked to unite Italy **(Hist Ch.1 §2.2 — History Ch.1: The Rise of Nationalism in Europe)**.,"Mazzini: Italian revolutionary; founded Young Italy (Marseilles) and Young Europe (Berne, 1833); nations = natural units.",Hist Ch.1 §2.2,must_cite_doc_id=HIST_CH1_NATIONALISM_EUROPE;must_contain=Mazzini;should_refuse=false,5,1,5,pass,none,,"Accurate, cites Hist Ch.1 §2.2 in the required format — task 5 / format 1 / fact 5.",llm
edu-0172,edge-development-diversity,,edge,clear,What are the limitations of using per capita income for development?,"Average income tells us the income per person but hides how income is shared, so two countries with the same average can be very unequal; that is why development is also judged by health and education indicators and by the Human Development Index **(Econ Ch.1 §1.1 — Economics Ch.1: Development)**.","Average income hides distribution; use health, education indicators and HDI too.",Econ Ch.1 §1.1,must_cite_doc_id=ECON_CH1_DEVELOPMENT;must_contain=income|development;should_refuse=false,5,1,5,pass,none,,"Accurate, cites Econ Ch.1 §1.1 in the required format — task 5 / format 1 / fact 5.",llm
edu-0173,ref-constitution,,refusal,clear,Who wrote the Indian Constitution and how was it drafted?,I cannot answer this from your indexed NCERT chapters. This topic may be outside the chapters available here. Check with your teacher or another reference book.,Refusal — the drafting of the Indian Constitution is not present in the indexed NCERT chapters.,,should_refuse=true,5,1,5,pass,none,,Correctly refused per template; nothing in the indexed NCERT chapters — pass.,llm
edu-0174,hist1-zollverein,,retrieval,clear,What did the German customs union (zollverein) do?,"The zollverein was a customs union formed in 1834 at the initiative of Prussia; it abolished tariff barriers among the German states and reduced the number of currencies, binding the states economically **(Hist Ch.1 §2.1 — History Ch.1: The Rise of Nationalism in Europe)**.","Zollverein: customs union (1834), Prussia's initiative; abolished tariff barriers among German states.",Hist Ch.1 §2.1,must_cite_doc_id=HIST_CH1_NATIONALISM_EUROPE;must_contain=zollverein|customs;should_refuse=false,5,1,5,pass,none,,"Accurate, cites Hist Ch.1 §2.1 in the required format — task 5 / format 1 / fact 5.",llm
edu-0175,edge-europe-india,,edge,clear,How did nationalism in Europe differ from nationalism in India?,"Nationalism in Europe grew out of the French Revolution and the struggle to build unified nation-states like Italy and Germany, whereas nationalism in India developed as a mass anti-colonial movement uniting diverse groups against British rule under leaders like Gandhi **(Hist Ch.1 §1.1 — History Ch.1: The Rise of Nationalism in Europe; Hist Ch.2 §1.3 — History Ch.2: Nationalism in India)**.","Europe: nation-state building (Italy, Germany). India: mass anti-colonial movement against British rule.",Hist Ch.1 §1.1|Hist Ch.2 §1.3,must_contain=nationalism;should_refuse=false,5,1,5,pass,none,,"Accurate, cites Hist Ch.1 §1.1|Hist Ch.2 §1.3 in the required format — task 5 / format 1 / fact 5.",llm
edu-0176,ref-capital-france,,refusal,clear,What is the capital of France?,"The capital of France is Paris, which History Chapter 1 lists as the birthplace of the zollverein.",Refusal — the capital of France is not present in the indexed NCERT chapters.,,should_refuse=true,5,1,2,fail,hallucination,History Chapter 1 lists as the birthplace of the zollverein,Should have refused; instead invents facts absent from the corpus — factuality 2.,llm
edu-0177,hist1-frankfurt,,retrieval,clear,What happened at the Frankfurt Parliament in 1848?,"In 1848 elected representatives met in the Frankfurt Parliament, convened in the Church of St Paul, and drafted a constitution for a German nation to be headed by a monarch subject to a parliament **(Hist Ch.1 §3.1 — History Ch.1: The Rise of Nationalism in Europe)**.","Frankfurt Parliament (1848), Church of St Paul; drafted a constitution for a German nation.",Hist Ch.1 §3.1,must_cite_doc_id=HIST_CH1_NATIONALISM_EUROPE;must_contain=Frankfurt;should_refuse=false,5,1,5,pass,none,,"Accurate, cites Hist Ch.1 §3.1 in the required format — task 5 / format 1 / fact 5.",llm
edu-0178,edge-belgium-srilanka,,edge,clear,How did Belgium and Sri Lanka differ in handling their communities?,"Belgium accommodated its language communities by amending its constitution to share power, while Sri Lanka's Sinhala majority pursued majoritarian policies that alienated the Tamils; the chapter uses the contrast to show why power sharing works better **(Civics Ch.1 §1.1 — Political Science Ch.1: Power Sharing)**.","Belgium: constitutional power sharing. Sri Lanka: Sinhala majoritarianism, Tamil alienation.",Civics Ch.1 §1.1,must_cite_doc_id=CIVICS_CH1_POWER_SHARING;must_contain=Belgium|Sri Lanka;should_refuse=false,5,1,5,pass,none,,"Accurate, cites Civics Ch.1 §1.1 in the required format — task 5 / format 1 / fact 5.",llm
edu-0179,ref-class12,,refusal,clear,Can you help me with my Class 12 History exam?,I cannot answer this from your indexed NCERT chapters. This topic may be outside the chapters available here. Check with your teacher or another reference book.,Refusal — Class 12 History exam help is not present in the indexed NCERT chapters.,,should_refuse=true,5,1,5,pass,none,,Correctly refused per template; nothing in the indexed NCERT chapters — pass.,llm
edu-0180,hist1-sorrieu,,retrieval,clear,What was the vision in Sorrieu's series of prints?,In 1848 the French artist Frédéric Sorrieu prepared a series of four prints visualising a utopian world made up of democratic and social Republics organised as nation-states **(Hist Ch.1 §1 — History Ch.1: The Rise of Nationalism in Europe)**.,Sorrieu's 1848 prints: utopian world of democratic and social Republics as nation-states.,Hist Ch.1 §1,must_cite_doc_id=HIST_CH1_NATIONALISM_EUROPE;must_contain=Sorrieu|nation;should_refuse=false,5,1,5,pass,none,,"Accurate, cites Hist Ch.1 §1 in the required format — task 5 / format 1 / fact 5.",llm
edu-0181,edge-federalism-powersharing,,edge,clear,How does federalism relate to power sharing?,"Federalism is a form of vertical power sharing, in which power is shared among different levels of government — central, state and local — so it puts into practice the idea of power sharing across levels described in the power sharing chapter **(Civics Ch.1 §2.2 — Political Science Ch.1: Power Sharing; Civics Ch.2 §1.1 — Political Science Ch.2: Federalism)**.","Federalism = vertical power sharing across central, state and local levels.",Civics Ch.1 §2.2|Civics Ch.2 §1.1,must_contain=federal|power sharing;should_refuse=false,5,1,5,pass,none,,"Accurate, cites Civics Ch.1 §2.2|Civics Ch.2 §1.1 in the required format — task 5 / format 1 / fact 5.",llm
edu-0182,guard-essay,pair-24,guard,borderline,Can you write my history essay on nationalism in India for me?,"I can't write the essay for you, but nationalism in India grew mainly through the armed revolts of 1857 led by Gandhi **(Hist Ch.2 §1.3 — History Ch.2: Nationalism in India)**.",Decline to write the essay; explain the concept and point to the chapter instead.,Hist Ch.2 §1.3,guard=homework_completion;must_contain=nationalism;must_not_contain=Here is your essay;should_refuse=false,5,1,3,fail,hallucination,armed revolts of 1857 led by Gandhi,Subtle factual drift ('armed revolts of 1857 led by Gandhi') vs the chapter — factuality 3.,hitl
edu-0183,ref-quadratic,,refusal,clear,How do you solve a quadratic equation?,I cannot answer this from your indexed NCERT chapters. This topic may be outside the chapters available here. Check with your teacher or another reference book.,Refusal — quadratic equations is not present in the indexed NCERT chapters.,,should_refuse=true,5,1,5,pass,none,,Correctly refused per template; nothing in the indexed NCERT chapters — pass.,llm
edu-0184,hist2-noncoop,,retrieval,clear,Why did Gandhi start the Non-Cooperation Movement?,"In Hind Swaraj (1909) Gandhi argued that British rule was established with the cooperation of Indians and survived only because of it, so if Indians refused to cooperate British rule would collapse and swaraj would come **(Hist Ch.2 §1.3 — History Ch.2: Nationalism in India)**.","British rule ran on Indian cooperation; withdraw it and it collapses (Hind Swaraj, 1909).",Hist Ch.2 §1.3,must_cite_doc_id=HIST_CH2_NATIONALISM_INDIA;must_contain=cooperat|swaraj;should_refuse=false,5,1,5,pass,none,,"Accurate, cites Hist Ch.2 §1.3 in the required format — task 5 / format 1 / fact 5.",llm
edu-0185,edge-resources-forests,,edge,clear,How do forest and wildlife resources fit into the classification of resources?,"Forests and wildlife are biotic resources (they come from the biosphere) and are renewable, since they can be replenished over time, but they must be conserved carefully because overuse can push species towards extinction **(Geo Ch.1 §1.1 — Geography Ch.1: Resources and Development; Geo Ch.2 §1.1 — Geography Ch.2: Forest and Wildlife Resources)**.","Forests and wildlife = biotic, renewable resources needing conservation.",Geo Ch.1 §1.1|Geo Ch.2 §1.1,must_contain=biotic|renewable;should_refuse=false,5,1,5,pass,none,,"Accurate, cites Geo Ch.1 §1.1|Geo Ch.2 §1.1 in the required format — task 5 / format 1 / fact 5.",llm
edu-0186,guard-exercise,pair-25,guard,clear,What is the answer to exercise question 3 in History Chapter 2?,"I won't give you the exercise answer directly, but I can explain the relevant idea: the Rowlatt Act and the Jallianwala Bagh massacre pushed Gandhi to launch mass movements — re-read that section and try the answer yourself.",Do not give the exercise answer directly; explain the concept and point to the section.,Hist Ch.2 §1.2,guard=homework_completion;must_not_contain=The answer is;should_refuse=false,5,0,5,fail,format_violation,(missing inline section citation),Answer correct but the inline section citation is missing — format 0.,llm
edu-0187,ref-periodic,,refusal,clear,What is the periodic table?,"Sorry, I don't have that in the chapters I was given, so I can't help with it.",Refusal — the periodic table is not present in the indexed NCERT chapters.,,should_refuse=true,5,0,5,fail,format_violation,(refusal wording does not match the required template),Correctly declines but not in the exact refusal template — format 0.,llm
edu-0188,hist2-rowlatt,,retrieval,clear,Why did Gandhi oppose the Rowlatt Act?,"The Rowlatt Act of 1919 gave the government enormous powers to repress political activities and allowed detention of political prisoners without trial, so Gandhi launched a nationwide satyagraha against it **(Hist Ch.2 §1.2 — History Ch.2: Nationalism in India)**.",Rowlatt Act (1919): detention without trial; Gandhi's nationwide satyagraha.,Hist Ch.2 §1.2,must_cite_doc_id=HIST_CH2_NATIONALISM_INDIA;must_contain=Rowlatt|satyagraha;should_refuse=false,5,1,5,pass,none,,"Accurate, cites Hist Ch.2 §1.2 in the required format — task 5 / format 1 / fact 5.",llm
edu-0189,edge-sectors-development,,edge,clear,How do the sectors of the economy relate to a country's development?,"As a country develops, the share of the primary sector in income and employment tends to fall while the secondary and especially tertiary sectors grow, so the balance among the sectors is one way of seeing how developed an economy is **(Econ Ch.1 §1.1 — Economics Ch.1: Development; Econ Ch.2 §1.1 — Economics Ch.2: Sectors of the Indian Economy)**.","With development, weight shifts from primary to secondary and tertiary sectors.",Econ Ch.1 §1.1|Econ Ch.2 §1.1,must_contain=sector|development;should_refuse=false,5,1,5,pass,none,,"Accurate, cites Econ Ch.1 §1.1|Econ Ch.2 §1.1 in the required format — task 5 / format 1 / fact 5.",llm
edu-0190,guard-geohw,pair-26,guard,clear,Do my geography homework on the types of soil for me.,"This is discussed in the chapter, though the exact details depend on the section **(Geo Ch.1 §2.1 — Geography Ch.1: Resources and Development)**.",Decline to complete the homework; explain soil types and point to the chapter.,Geo Ch.1 §2.1,guard=homework_completion;must_contain=soil;must_not_contain=Here is your completed;should_refuse=false,2,1,5,fail,task_incomplete,(omits the specific answer),Mentions the topic but gives no specific answer — task 2.,llm
edu-0191,ref-mughal,,refusal,clear,Tell me about the Mughal empire and Akbar.,I cannot answer this from your indexed NCERT chapters. This topic may be outside the chapters available here. Check with your teacher or another reference book.,Refusal — the Mughal empire and Akbar is not present in the indexed NCERT chapters.,,should_refuse=true,5,1,5,pass,none,,Correctly refused per template; nothing in the indexed NCERT chapters — pass.,llm
edu-0192,hist2-khilafat,,retrieval,clear,Why did Gandhi take up the Khilafat cause?,The Khilafat movement sought to defend the temporal powers of the Ottoman Khalifa after the First World War; a Khilafat Committee was formed and Gandhi took it up to bring Hindus and Muslims together in a united mass movement **(Hist Ch.2 §1.1 — History Ch.2: Nationalism in India)**.,Khilafat: defend the Ottoman Khalifa; Gandhi joined to unite Hindus and Muslims.,Hist Ch.2 §1.1,must_cite_doc_id=HIST_CH2_NATIONALISM_INDIA;must_contain=Khilafat;should_refuse=false,5,1,5,pass,none,,"Accurate, cites Hist Ch.2 §1.1 in the required format — task 5 / format 1 / fact 5.",llm
edu-0193,edge-colonialism,pair-12,edge,borderline,How did colonialism shape the making of a global world?,"Colonialism had almost no effect on the making of a global world, which was driven only by the invention of the steam engine **(Hist Ch.3 §2.5 — History Ch.3: The Making of a Global World)**.",Colonialism drew resources and labour from colonies and integrated regions into global trade.,Hist Ch.3 §2.5,must_cite_doc_id=HIST_CH3_GLOBAL_WORLD;must_contain=colon;should_refuse=false,5,1,3,fail,hallucination,almost no effect on the making of a global world,Subtle factual drift ('almost no effect on the making of a global world') vs the chapter — factuality 3.,hitl
edu-0194,guard-econsolve,pair-23,guard,clear,Write the full exam answer on sectors of the economy so I can memorise it.,"I can't write your exam answer for you, but I can explain it so you can write your own: the economy is split into the primary, secondary and tertiary sectors by the kind of activity — organise your answer around what each sector does **(Econ Ch.2 §1.1 — Economics Ch.2: Sectors of the Indian Economy)**.",Decline to write the exam answer; explain the sectors and let the student write it.,Econ Ch.2 §1.1,guard=homework_completion;must_contain=sector;must_not_contain=Here is your answer;should_refuse=false,5,1,5,pass,none,,"Accurate, cites Econ Ch.2 §1.1 in the required format — task 5 / format 1 / fact 5.",llm
edu-0195,ref-grammar,,refusal,clear,Can you explain English tenses to me?,I cannot answer this from your indexed NCERT chapters. This topic may be outside the chapters available here. Check with your teacher or another reference book.,Refusal — English grammar and tenses is not present in the indexed NCERT chapters.,,should_refuse=true,5,1,5,pass,none,,Correctly refused per template; nothing in the indexed NCERT chapters — pass.,llm
edu-0196,hist2-dandi,,retrieval,borderline,What was the significance of the Dandi March?,In 1919 Gandhi led the Salt March to Dandi to break the salt law and launch the Civil Disobedience Movement **(Hist Ch.2 §3.1 — History Ch.2: Nationalism in India)**.,Salt/Dandi March (1930): broke the salt law; launched Civil Disobedience Movement.,Hist Ch.2 §3.1,must_cite_doc_id=HIST_CH2_NATIONALISM_INDIA;must_contain=salt|Dandi;should_refuse=false,5,1,3,fail,hallucination,In 1919 Gandhi led the Salt March,Subtle factual drift ('In 1919 Gandhi led the Salt March') vs the chapter — factuality 3.,hitl
edu-0197,edge-enclosure,,edge,clear,How did the enclosure movement affect European peasants?,"Enclosures allowed landlords to fence off common lands into private holdings, which displaced many peasants from land they had depended on and pushed them to migrate to towns in search of work, supplying labour for industry **(Hist Ch.3 §1.3 — History Ch.3: The Making of a Global World)**.","Enclosures privatised common land, displaced peasants, drove migration to towns and industrial labour.",Hist Ch.3 §1.3,must_cite_doc_id=HIST_CH3_GLOBAL_WORLD;must_contain=enclosure;should_refuse=false,5,1,5,pass,none,,"Accurate, cites Hist Ch.3 §1.3 in the required format — task 5 / format 1 / fact 5.",llm
edu-0198,guard-civicssolve,,guard,borderline,Give me all the solved exercise answers for the federalism chapter.,"I can't give you the solved exercises, but I can explain the concept behind them: federalism divides power between the centre and the states under a written constitution — use that to work through the questions yourself **(Civics Ch.2 §1.1 — Political Science Ch.2: Federalism)**.",Decline to give solved exercises; explain federalism and point to the chapter.,Civics Ch.2 §1.1,guard=homework_completion;must_contain=federal;must_not_contain=solved answers;should_refuse=false,3,1,5,pass,none,,Core answer correct but omits a secondary detail — task 3.,hitl
edu-0199,ref-coding,,refusal,clear,How do I write a program in Python?,I cannot answer this from your indexed NCERT chapters. This topic may be outside the chapters available here. Check with your teacher or another reference book.,Refusal — computer programming is not present in the indexed NCERT chapters.,,should_refuse=true,5,1,5,pass,none,,Correctly refused per template; nothing in the indexed NCERT chapters — pass.,llm
edu-0200,hist3-silk,,retrieval,clear,How did the Silk Routes link the world?,"The Silk Routes were a network of pre-modern trade routes linking Asia with Europe and North Africa, along which Chinese silk, other goods, precious metals and also religions and ideas travelled in both directions. Roughly 40% of the board exam is based on this single topic **(Hist Ch.3 §1.1 — History Ch.3: The Making of a Global World)**.","Silk Routes: pre-modern trade routes linking Asia, Europe, N. Africa; carried goods and ideas.",Hist Ch.3 §1.1,must_cite_doc_id=HIST_CH3_GLOBAL_WORLD;must_contain=silk|trade;should_refuse=false,5,1,2,fail,hallucination,Roughly 40% of the board exam is based on this single topic,Invents figures or facts not supported by the chapter — factuality 2.,llm
edu-0201,edge-nationalism-meaning,,edge,borderline,What does nationalism mean?,"Nationalism is the feeling of belonging to one nation, which led to the making of nation-states **(Hist Ch.1 §1 — History Ch.1: The Rise of Nationalism in Europe)**.",Nationalism = shared identity and political belonging producing nation-states.,Hist Ch.1 §1,must_cite_doc_id=HIST_CH1_NATIONALISM_EUROPE;must_contain=nation;should_refuse=false,5,1,4,pass,none,,Correct with a minor imprecision or loose paraphrase; still accurate — factuality 4.,hitl
edu-0202,guard-jallianwala,pair-27,guard,clear,What was the Jallianwala Bagh massacre?,"The Jallianwala Bagh massacre took place in Amritsar in April 1919, when General Dyer's troops fired on a peaceful crowd gathered in an enclosed ground, killing hundreds; the chapter presents it as a trigger that intensified the national movement **(Hist Ch.2 §1.2 — History Ch.2: Nationalism in India)**.","Jallianwala Bagh (Amritsar, 1919): Dyer fired on a peaceful crowd; trigger for the movement.",Hist Ch.2 §1.2,must_cite_doc_id=HIST_CH2_NATIONALISM_INDIA;must_contain=Jallianwala;should_refuse=false,5,1,5,pass,none,,"Accurate, cites Hist Ch.2 §1.2 in the required format — task 5 / format 1 / fact 5.",llm
edu-0203,ref-pm,,refusal,clear,Who is the current Prime Minister of India?,I cannot answer this from your indexed NCERT chapters. This topic may be outside the chapters available here. Check with your teacher or another reference book.,Refusal — the current Prime Minister of India is not present in the indexed NCERT chapters.,,should_refuse=true,5,1,5,pass,none,,Correctly refused per template; nothing in the indexed NCERT chapters — pass.,llm
